product_name,topic_id,doc_count,label,top_keywords
Workday Financial Management,24,1,bank | feeds | bank feeds,"bank, feeds, bank feeds, reconciliation, bank reconciliation, transactions, accounts, account, bank account, reconcile"
Workday Financial Management,29,1,ledger | general ledger | general,"ledger, general ledger, general, transactions, transaction, account, accounts, ledger account, report, entries"
Workday Financial Management,40,1,training | learn | videos,"training, learn, videos, training videos, learning, proper training, tutorials, learn use, train, trainings"
Workday Financial Management,42,1,integration | programming interface | programming,"integration, programming interface, programming, interface, integrations, party, integrate, code, lack, poor"
Workday Financial Management,43,1,payroll | payroll module | taxes,"payroll, payroll module, taxes, states, employees, pay, tax, feature, module"
Workday Financial Management,47,1,invoice | edit | invoices,"invoice, edit, invoices, credit, payment, transactions, date, payable, check, paid"
Workday Financial Management,56,1,implementation | implementation process | implement,"implementation, implementation process, implement, long, complexity, development, initial implementation, complex, initial, roadmap"
Xero,15,316,bank | businesses | accounting,"bank, businesses, accounting, advanced, support, small, reporting, clients, accounts, integrations"
Xero,30,126,accounting | finances | reliable,"accounting, finances, reliable, accounting needs, far, order far, technical support, don like, experienced, encountered"
Xero,0,92,invoice | invoices | purchase order,"invoice, invoices, purchase order, purchase, vendor, payment, customer, orders, payments, paid"
Xero,3,80,accounting | financial | reporting,"accounting, financial, reporting, accounts, reports, accountant, cash, finance, payable, balance"
Xero,2,79,reports | reporting | report,"reports, reporting, report, custom, excel, custom reports, building, data, export, create"
Xero,24,67,bank | feeds | bank feeds,"bank, feeds, bank feeds, reconciliation, bank reconciliation, transactions, accounts, account, bank account, reconcile"
Xero,4,56,support | customer | customer service,"support, customer, customer service, help, service, customer support, phone, questions, helpful, issue"
Xero,6,56,support | customer | service,"support, customer, service, pay, price, customer service, years, payroll, year, hours"
Xero,36,40,financial | services | meets,"financial, services, meets, customer support, reliable, business, best, say, support, customer"
Xero,43,37,payroll | payroll module | taxes,"payroll, payroll module, taxes, states, employees, pay, tax, feature, module"
Xero,11,32,cost | high | expensive,"cost, high, expensive, price, small, pricing, costs, higher, businesses, cost high"
Xero,26,31,currency | multi currency | currencies,"currency, multi currency, currencies, multi, foreign, usd, tax, countries, multicurrency, vendor"
Xero,17,30,easy use | say | encountered,"easy use, say, encountered, major, problems, friendly, real, user friendly, happy, did"
Xero,13,27,inventory | warehouse | management,"inventory, warehouse, management, warehouse management, planning, inventory management, material, stock, manufacturing, material requirements"
Xero,16,26,dashboard | dashboards | interface,"dashboard, dashboards, interface, user interface, data, reports, intuitive, feel, tools, charts"
Xero,5,25,slow | times | load,"slow, times, load, performance, takes, data, bit slow, error, loading, lag"
Xero,20,24,navigate | hard | confusing,"navigate, hard, confusing, times, intuitive, information, certain, difficult navigate, finding, hard navigate"
Xero,23,22,learning | curve | learning curve,"learning, curve, learning curve, learn, steep, steep learning, complex, takes, took, understand"
Xero,47,22,invoice | edit | invoices,"invoice, edit, invoices, credit, payment, transactions, date, payable, check, paid"
Xero,28,18,version | mobile | app,"version, mobile, app, mobile app, web, available, functionality, friendly, mac, computer"
Xero,12,16,order far | far | far don,"order far, far, far don, like sales, happy, order sales, early, just sales, using sales, encountered"
Xero,19,16,love | using years | till,"love, using years, till, actually, perfect, enjoy, market, meets, soon, specific"
Xero,21,16,say | comments | till,"say, comments, till, don like, dont, currently, say don, don really, like really, isn really"
Xero,42,16,integration | programming interface | programming,"integration, programming interface, programming, interface, integrations, party, integrate, code, lack, poor"
Xero,7,15,customization | customizations | customize,"customization, customizations, customize, party, require, customisation, customizable, business, options, limited"
Xero,41,15,interface | user interface | outdated,"interface, user interface, outdated, user experience, user friendly, interface user, improved, friendly, design, old"
Xero,33,14,companies | multiple | company,"companies, multiple, company, consolidation, entity, entities, multiple companies, multiple entities, consolidate, accounts"
Xero,1,13,version | accounting | enterprise,"version, accounting, enterprise, access, inventory, quick, data, invoices, limited, multiple"
Xero,29,13,ledger | general ledger | general,"ledger, general ledger, general, transactions, transaction, account, accounts, ledger account, report, entries"
Xero,27,10,updates | update | upgrade,"updates, update, upgrade, upgrades, version, bugs, changes, updated, year, constant"
Xero,37,10,journal | entries | journal entries,"journal, entries, journal entries, entry, page, journal entry, save, button, click, posting"
Xero,31,9,log | login | user mode,"log, login, user mode, mode, logs, single user, logged, single, password, multi user"
Xero,32,9,based | data | internet,"based, data, internet, version, storage, connection, file, backup, premise, backups"
Xero,34,7,search | searches | saved,"search, searches, saved, searching, saved searches, word, looking, search feature, saved search, search bar"
Xero,38,6,permission | permissions | access,"permission, permissions, access, security, roles, sets, control, internal control, user permissions, passwords"
Xero,49,6,tax | tax form | 1099 tax,"tax, tax form, 1099 tax, form, filing, year, report, taxes, forms"
Xero,53,6,expenses | categories | expense,"expenses, categories, expense, category, bills, charges, budget, paying, auto, section"
Xero,44,3,fields | field | data,"fields, field, data, custom, reports, report, names, search, custom fields, example"
Xero,9,2,systems | complex | implementation,"systems, complex, implementation, integration, learning, learning curve, curve, complexity, compared, customization"
Xero,10,2,order far | far | enterprise,"order far, far, enterprise, did, say, quick, easy use, accounting, really don, bookkeeping"
Xero,39,2,fixed | asset | fixed asset,"fixed, asset, fixed asset, asset module, module, fixed assets, assets, assets module, modules, rest"
Xero,45,2,ai features | automation | automate,"ai features, automation, automate, advanced, features don, adoption, reconciling, tasks, improve"
Xero,46,2,relationship management | customer relationship | relationship,"relationship management, customer relationship, relationship, management, customer, marketing, management module, integration, like customer"
Xero,51,2,internet | connection | internet connection,"internet, connection, internet connection, offline, connectivity, network, internet connectivity, access, strong, required"
Xero,14,1,support | implementation | team,"support, implementation, team, searches, challenging, setup, interface, training, feel, data"
Xero,18,1,learning | learning curve | curve,"learning, learning curve, curve, feel, accounts, reports, new users, set, support, customer"
Xero,40,1,training | learn | videos,"training, learn, videos, training videos, learning, proper training, tutorials, learn use, train, trainings"
Xero,48,1,windows | open | window,"windows, open, window, screen, tab, new tab, tabs, multiple, screens, different"
Xero,55,1,delete | deleted | undo,"delete, deleted, undo, logs, file, files, entries, button, easy delete, memorized"
Xero,56,1,implementation | implementation process | implement,"implementation, implementation process, implement, long, complexity, development, initial implementation, complex, initial, roadmap"
Xero,57,1,modules | module | different modules,"modules, module, different modules, different, modules need, incomplete, field service, bugs, separately, missing"
Xero,58,1,accessed | access | remote,"accessed, access, remote, based, order access, based sales, windows, available, able access, style"
