review_id,product_id,product_name,source_platform,source_actor,scraped_at,likes,dislikes,recommendations,use_case,overall_rating,ease_of_use,support_rating,value_rating,likely_to_recommend,reviewer_name,reviewer_title,reviewer_company_size,reviewer_industry,reviewer_location,time_using_product,review_date,is_verified,is_incentivized,product_overall_rating,product_review_count,extraction_confidence,bonus_data,bonus_data
849201,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Complete cloud based system requiring limited to no IT support. As the CFO of our small to mid-sized company I am able to provide the on-going support for our NetSuite ERP solution.,"I am not thrilled with NetSuite's pricing model. They offer deep discounts off list price to get started with your subscription and then over-time back-off the discount , with the goal of you eventually having to pay the full list subscription price - typically increase is 10% annually plus a reduction in your discount (i.e. start at 50%, reduced to 45%, 40%, etc). The general argument is that they are continuously improving their solution and there is no overt charge for upgrades, beyond adjustments to their list price and discounts given. Regardless, the value (price vs. quality) is certainly there. Biggest concern is now that Oracle owns NetSuite, their pricing model will become incomprehensible and they will find a way to make you pay for the same solution over and over again by repacking and calling it something else, like Fusion.","Multi-company capabilities was a big benefit to our business. NetSuite allows you to easily consolidate multiple entities, making accounting breeze. Also, the Global Search and Saved Searches and robust reporting allow you to generate about any kind of report you may need, as well as email alerts, and easy distribution via email. Saved Searches and Report writing are fairly easy. Great dashboard capabilities allow you to monitor your key performance indicators and also provide quick access to reports and information you need and use most. All very configurable to meet your specific needs/requirements, both as a company and individually. Scripts sit on top of the base software and are seldom affected by upgrades, making it easy to customize NetSuite to meet your specific business needs. Also like the rich unit of measure conversion capabilities that allow you to purchase in one unit of measure and stock or sell in another (i.e. purchase in metric tons or Kilograms and sell in pounds). Feature-rich cloud based ERP Solution -","NetSuite is a great solution for a growing company. We had 15 employees for our primary operating units (3) and recently purchased another that doubled the number of employees to 30. We were able to implement NetSuite for the new company to centralize and integrate all the accounting transactions (A/R, A/P, Financial Reporting, etc.) within a month's time. We maintain no IT Staff to support our ERP system. I would highly recommend NetSuite as a robust solution that is capable of meeting the needs of small, medium sized and large companies. Whether it is accounting, warehouse management, manufacturing, CRM, HR, Payroll, or online storefront/website, NetSuite can provide you with what you need for your business at a reasonable price. I look at it this way, our annual subscription price is just over a third the cost of a dedicated IT Professional and it provides employees with a robust time-saving fully integrated technology tool to manage your business.",5.0,,,,,Jon F.,Administrator,small-business,Wholesale,United States,,2023-05-15T07:46:45.834-05:00,,,,,1.0,"{""submitted"": ""2018-08-17T21:50:59.785-05:00"", ""type"": ""unincentivized"", ""region"": ""North America"", ""updated"": ""2023-05-10T15:38:54.930-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/849201"", ""title"": ""A solution you can grow with"", ""primary"": ""Americas"", ""switched_from"": {""reason"": ""Had outgrown AccountEdge Pro. Needed a multi-company solution that could allow for streamlining accounting as well as offered more features, such as alerts, dashboard, improved reports/information access. We have 10 legal entities to account for and multiple warehouse locations. Also we import and export products with an outside sales force (CRM capabilities). Wanted to make our system available to all employees and move to a cloud based solution that was easy to deploy and maintain. Wanted visibility to all our inventory at various locations (15+ warehouse locations).""}}","{""submitted"": ""2018-08-17T21:50:59.785-05:00"", ""type"": ""unincentivized"", ""region"": ""North America"", ""updated"": ""2023-05-10T15:38:54.930-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/849201"", ""title"": ""A solution you can grow with"", ""primary"": ""Americas"", ""switched_from"": {""reason"": ""Had outgrown AccountEdge Pro. Needed a multi-company solution that could allow for streamlining accounting as well as offered more features, such as alerts, dashboard, improved reports/information access. We have 10 legal entities to account for and multiple warehouse locations. Also we import and export products with an outside sales force (CRM capabilities). Wanted to make our system available to all employees and move to a cloud based solution that was easy to deploy and maintain. Wanted visibility to all our inventory at various locations (15+ warehouse locations).""}}"
8250631,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"It provides complete CRM support, where you can keep track and plan, and channel your business by designing and initiating different tools, it is a complete package to manage employees, Businesses, clients and also it helps you to align and maintain records for each unit.","The interface of Netsuite is needed to be upgraded, as it's complicated for a new user to understand the widgets and access tools for different purposes.
The user has to go through a long process to align everything.",,"It provides complete CRM support, where you can keep track and plan, and channel your business by designing and initiating different tools, it is a complete package to manage employees, Businesses, clients and also it helps you to align and maintain records for each unit.",5.0,,,,,Yusuf Mustafa K.,User,mid-market,Computer Software,India,,2023-06-25T22:30:24.852-05:00,,,,,1.0,"{""submitted"": ""2023-06-23T15:09:47.093-05:00"", ""type"": ""g2_incentivized"", ""region"": ""Asia"", ""updated"": ""2023-06-23T15:09:47.644-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8250631"", ""title"": ""Benefits of Netsuite"", ""primary"": ""Asia Pacific""}","{""submitted"": ""2023-06-23T15:09:47.093-05:00"", ""type"": ""g2_incentivized"", ""region"": ""Asia"", ""updated"": ""2023-06-23T15:09:47.644-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8250631"", ""title"": ""Benefits of Netsuite"", ""primary"": ""Asia Pacific""}"
9473239,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Ease of Use and quick reporting for financial reporting.,System can be overly complex for our needs.,,Replaced a very old prior system../..Better anti-cyber theft by using the cloud. Just,5.0,,,,,James B.,Executive Sponsor,mid-market,Food Production,United States,,2024-03-27T11:10:01.723-05:00,,,,,1.0,"{""submitted"": ""2024-03-25T20:57:56.181-05:00"", ""type"": ""g2_incentivized"", ""region"": ""North America"", ""updated"": ""2024-03-25T20:57:56.209-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9473239"", ""title"": ""Implemented"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""57372"", ""name"": ""CenterPoint Accounting"", ""slug"": ""centerpoint-accounting""}], ""reason"": ""Age of CenterPoint.""}}","{""submitted"": ""2024-03-25T20:57:56.181-05:00"", ""type"": ""g2_incentivized"", ""region"": ""North America"", ""updated"": ""2024-03-25T20:57:56.209-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9473239"", ""title"": ""Implemented"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""57372"", ""name"": ""CenterPoint Accounting"", ""slug"": ""centerpoint-accounting""}], ""reason"": ""Age of CenterPoint.""}}"
9121979,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"able to customization reports, segragation of duties and customer support",the customization of reports and search sometimes not easy to use,,"Banking,",4.5,,,,,Elaine L.,User,mid-market,Aviation & Aerospace,United States,,2024-01-17T21:05:09.124-06:00,,,,,1.0,"{""submitted"": ""2024-01-17T12:17:06.025-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-17T12:17:06.831-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9121979"", ""title"": ""AP, financial statements very user friendly, easy to use and stable"", ""primary"": ""Americas""}","{""submitted"": ""2024-01-17T12:17:06.025-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-17T12:17:06.831-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9121979"", ""title"": ""AP, financial statements very user friendly, easy to use and stable"", ""primary"": ""Americas""}"
9156757,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,There are so many things within Netsuite to learn.,It is very different than other platforms like Salesforce.,,Good reporting features,3.0,,,,,Richard L.,User,small-business,,Canada,,2024-01-31T10:40:35.239-06:00,,,,,1.0,"{""submitted"": ""2024-01-25T14:43:27.245-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-25T14:43:28.673-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9156757"", ""title"": ""Not enough hands on training sessions"", ""primary"": ""Americas""}","{""submitted"": ""2024-01-25T14:43:27.245-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-25T14:43:28.673-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9156757"", ""title"": ""Not enough hands on training sessions"", ""primary"": ""Americas""}"
8349673,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"I utilize NetSuite on a daily basis in my role. We utilize it to capture customer information, contracts, billings, new opportunities, logging events, monthly and quarterly financials, scheduling, and even follow ups. It's a one stop shop that I use consistently to effectively perform my job duties and ensure that all KPIs and quotas are successfully met.","The thing that I dislike the most about NetSuite is that when there seems to be technical error and you reach out for support there is typically a lengthy questionaire about the issues I'm experiencing but the follow up and or follow through seem to lack. It would potentially assist users and tech support is there was just a way to upload a screenshot of said error or to setup a teams call and share the screen, so tech support could see the issue in real time opposed to numerous message back and forth via email.",,"Netsuite is a one stop shop for me as I use it on a daily basis to stay in contact with customers, financials and billing, logging events, opportunities, scheduling, prioritizing all while ensuring that KPIs and quotas are met and/or exceeded.",5.0,,,,,Verified User in Industrial Automation,User,mid-market,Industrial Automation,United States,,2023-07-24T01:03:15.366-05:00,,,,,1.0,"{""submitted"": ""2023-07-23T21:25:15.008-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-07-23T21:25:17.296-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8349673"", ""title"": ""NetSuite Experience"", ""primary"": ""Americas""}","{""submitted"": ""2023-07-23T21:25:15.008-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-07-23T21:25:17.296-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8349673"", ""title"": ""NetSuite Experience"", ""primary"": ""Americas""}"
8839696,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"The different capabilities it has for reporting and tracking. It is user friendly, took me less than a week to figure out the ins and outs of Netsuite. The best part is the customer support they have. They get back to you faily quickly. It is easy to implement.",The cost. It can be a bit costly when you want to customize your account to fit your needs but definitely worth it.,,"It helps to track our inventory, revenue and AP all in one ERP system. The best part is the different types of reporting Netsuite offers.",5.0,,,,,Verified User in Biotechnology,User,small-business,Biotechnology,United States,,2023-11-08T21:05:11.074-06:00,,,,,1.0,"{""submitted"": ""2023-11-08T07:33:24.125-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-11-08T07:33:25.352-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8839696"", ""title"": ""Highly recommend NetSuite"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""Didn't offer all the features as netsuite.""}}","{""submitted"": ""2023-11-08T07:33:24.125-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-11-08T07:33:25.352-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8839696"", ""title"": ""Highly recommend NetSuite"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""Didn't offer all the features as netsuite.""}}"
8223617,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,I love how many tools Netsuite has with the reporting features . It's really beneficial to be able to create customized reports. I've never used a platform like this before.,"It can be a little overwhelming to try and dive into all the features that Netsuite offers. I like that there is training in the form of a webinar and I don't know if you actually offer an in person type training but I feel like it would be easier for me to learn all of it, if I could have something hands on.",,"It makes it easy to provide a quote for customers and then transfer that information into a sales order seemlessly. It's nice to have all the account information available in one place- previous orders, previous pricing, etc.",4.0,,,,,Kaitlyn G.,User,enterprise,Consumer Services,United States,,2023-06-15T22:05:12.023-05:00,,,,,1.0,"{""submitted"": ""2023-06-15T18:48:56.091-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-06-15T18:48:56.859-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8223617"", ""title"": ""So many tools"", ""primary"": ""Americas""}","{""submitted"": ""2023-06-15T18:48:56.091-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-06-15T18:48:56.859-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8223617"", ""title"": ""So many tools"", ""primary"": ""Americas""}"
9154949,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"User friendly, lots of options and features, great customer support from NS","Implementation can be challenging with just about any migrations, I wouldn't call it a ""dislike"" but like anything, it's a major overhaul.",,"All things associated with ERP. Taking companies off Great Planes or QB and moving them to a more robust platform, better reporting, user friendly. NetSuite Best",5.0,,,,,Verified User in Accounting,Consultant,enterprise,Accounting,United States,,2024-01-29T21:07:24.115-06:00,,,,,1.0,"{""submitted"": ""2024-01-25T10:05:57.012-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-25T10:05:58.359-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9154949"", ""title"": ""ERP Out There"", ""primary"": ""Americas""}","{""submitted"": ""2024-01-25T10:05:57.012-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-25T10:05:58.359-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9154949"", ""title"": ""ERP Out There"", ""primary"": ""Americas""}"
8691731,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,There is a place to file attachments for supporting documents so that everybody can see the entry and the back-up docs. Easy to use and teach to others. Easy to post large JE's via uploads.,"There is not enough details and good reports for Fixed Assets tracking and Revenue Recognition tracking. Fixing depreciation and amortization schedules can be a major headache, if the depreciation/amortization has already begun. Sometimes, attachments with long names cannot be opened and are exported as .22 Files which nobody can open. We have then lost our support.",,"This is our main Accounting and ERP system. It is a very important tool for tracking AP, AR, Revenue and generating financial statements.",4.5,,,,,Verified User in Computer Software,User,mid-market,Computer Software,United States,,2023-10-03T22:05:08.318-05:00,,,,,1.0,"{""submitted"": ""2023-10-03T13:34:21.782-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-10-03T13:34:22.587-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8691731"", ""title"": ""NetSuite is good for mid-sized businesses even if reports are not so great"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""Company grew and we needed multiple subsidiaries and a better ERP for multiple employees to access and work as a larger team.""}}","{""submitted"": ""2023-10-03T13:34:21.782-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-10-03T13:34:22.587-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8691731"", ""title"": ""NetSuite is good for mid-sized businesses even if reports are not so great"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""Company grew and we needed multiple subsidiaries and a better ERP for multiple employees to access and work as a larger team.""}}"
9122672,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Easy to use and provides alot of business information,Havent found anything yet. Help section is usefull,,Inventory and billing What's New in,4.5,,,,,Thomas M.,Administrator,small-business,Accounting,United States,,2024-01-31T03:06:06.531-06:00,,,,,1.0,"{""submitted"": ""2024-01-18T12:38:15.522-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-25T08:41:40.747-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9122672"", ""title"": ""NetSuite 2024 Release 1"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""1204920"", ""name"": ""EQ Community"", ""slug"": ""eq-community""}], ""reason"": ""Owner made the decidion""}}","{""submitted"": ""2024-01-18T12:38:15.522-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-01-25T08:41:40.747-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9122672"", ""title"": ""NetSuite 2024 Release 1"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""1204920"", ""name"": ""EQ Community"", ""slug"": ""eq-community""}], ""reason"": ""Owner made the decidion""}}"
8816838,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,What I liked the most is Netsuite prioritizes data security and offers robust measures to protect sensitive information.,"None, overall Netsuite is a highly regarded business management sulotion that offers a wide range of features and benefits.",,"The real time visibility into business operations, aollowing users to access up to date information. This enables better decision making, forecasting and planning.",5.0,,,,,Algene D.,User,small-business,Airlines/Aviation,United States,,2023-11-08T04:43:10.131-06:00,,,,,1.0,"{""submitted"": ""2023-11-03T15:09:11.929-05:00"", ""type"": ""g2_nonincentivized"", ""region"": ""North America"", ""updated"": ""2023-11-03T15:09:13.160-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8816838"", ""title"": ""Netsuite is a dynamic and powerul tool that is highly recommended for accounting"", ""primary"": ""Americas""}","{""submitted"": ""2023-11-03T15:09:11.929-05:00"", ""type"": ""g2_nonincentivized"", ""region"": ""North America"", ""updated"": ""2023-11-03T15:09:13.160-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8816838"", ""title"": ""Netsuite is a dynamic and powerul tool that is highly recommended for accounting"", ""primary"": ""Americas""}"
9204232,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,The reporting capabilities offer a far more diverse range of reportable fields. In our previous ERP system we had far more limitations which impeded our ability to report accurately and effectively.,Not being able to get to an inbound shipment easily.,,Upgrade for how we put orders on the system.,4.0,,,,,Verified User in Retail,User,mid-market,Retail,United Kingdom,,2024-02-08T03:16:46.025-06:00,,,,,1.0,"{""submitted"": ""2024-02-07T03:26:31.850-06:00"", ""type"": ""vendor"", ""region"": ""Europe"", ""updated"": ""2024-02-07T03:26:33.389-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9204232"", ""title"": ""Once gotten used to, can be very helpful!"", ""primary"": ""EMEA""}","{""submitted"": ""2024-02-07T03:26:31.850-06:00"", ""type"": ""vendor"", ""region"": ""Europe"", ""updated"": ""2024-02-07T03:26:33.389-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9204232"", ""title"": ""Once gotten used to, can be very helpful!"", ""primary"": ""EMEA""}"
8771578,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,The wide range of options and has many automation and overwork reduction functions.,I don't like the fact that we have to change profiles to perform another function because the other one blocks it and I can't see the information of both.,,"Some of them are planning control, cost control and selling prices and the option of price variation depending on the need. It was excellent, it broadened my view and functions that",5.0,,,,,Jesus G.,Administrator,mid-market,Restaurants,Mexico,,2023-10-31T02:13:01.334-05:00,,,,,1.0,"{""submitted"": ""2023-10-26T17:35:41.107-05:00"", ""type"": ""vendor"", ""region"": ""Latin America"", ""updated"": ""2023-10-26T17:35:41.751-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8771578"", ""title"": ""I am not using in my process"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""132925"", ""name"": ""Kepler"", ""slug"": ""kepler""}], ""reason"": ""It fulfills more functions, process is more automatic, control is better, complete reports, correct follow-up of operational, administrative and commercial activities.""}}","{""submitted"": ""2023-10-26T17:35:41.107-05:00"", ""type"": ""vendor"", ""region"": ""Latin America"", ""updated"": ""2023-10-26T17:35:41.751-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8771578"", ""title"": ""I am not using in my process"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""132925"", ""name"": ""Kepler"", ""slug"": ""kepler""}], ""reason"": ""It fulfills more functions, process is more automatic, control is better, complete reports, correct follow-up of operational, administrative and commercial activities.""}}"
9241456,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"For new users, no training necessary. Easy onboarding.","For system access control: very hard to manage based on roles.
For Chart of Accounts maintenance: very flat and not so flexible.
For Sox/External reporting: not so robostic.",,"Integration with other ERP systems, Consolidation and external reporting.",3.5,,,,,Verified User in Computer Software,User,enterprise,Computer Software,United States,,2024-02-16T09:01:53.658-06:00,,,,,1.0,"{""submitted"": ""2024-02-15T11:53:07.747-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-02-15T11:53:07.877-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9241456"", ""title"": ""Easy for new users to get onboarded but not robustic for reporting"", ""primary"": ""Americas""}","{""submitted"": ""2024-02-15T11:53:07.747-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-02-15T11:53:07.877-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9241456"", ""title"": ""Easy for new users to get onboarded but not robustic for reporting"", ""primary"": ""Americas""}"
8528566,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"I like how NetSuite can handle many aspects of the business process when used on it's ful capacity, like accounting processes, Marketing, HR, Support, and etc. Plus, it's all customizable.","As a developer, one thing I dislike is not being able to have direct access do the database tables in edit mode. There will always be a layer between the database and the developer.",,"Netsuite is helping us to process transactions, manage our inventory and providing assistance to our users across the company. Our leads also have a better visibility of our finances.",5.0,,,,,Alex B.,Administrator,mid-market,Consumer Electronics,United States,,2023-08-25T22:05:02.643-05:00,,,,,1.0,"{""submitted"": ""2023-08-25T19:53:11.137-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-08-25T19:53:11.631-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8528566"", ""title"": ""Highly Recommend"", ""primary"": ""Americas""}","{""submitted"": ""2023-08-25T19:53:11.137-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-08-25T19:53:11.631-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8528566"", ""title"": ""Highly Recommend"", ""primary"": ""Americas""}"
8577018,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"NetSuite provides our marketing firm with comprehensive accounting and financial management capabilities. Additionally, it offers an extensive array of integration modules, which we leverage to seamlessly integrate with Magento for our B2B operations.","NetSuite may initially seem complex, but with the assistance of online tutorials, help guides, and in-app hover tips, navigating the system becomes more user-friendly. Nonetheless, it's important to note that the software offers a multitude of features organized within a vast menu structure, complete with numerous sub-menu items.",,"NetSuite addresses two key aspects for our business. Firstly, it facilitates the seamless integration of orders from our punchout gateways directly into Sales Orders. Additionally, we employ the NetSuite Connector to integrate orders originating from Magento into the NetSuite platform.",5.0,,,,,Myrin N.,Administrator,mid-market,Marketing and Advertising,United States,,2023-09-11T15:32:52.013-05:00,,,,,1.0,"{""submitted"": ""2023-09-07T09:10:57.164-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-09-11T08:21:21.482-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8577018"", ""title"": ""NetSuite accounting and financial platform de facto"", ""primary"": ""Americas""}","{""submitted"": ""2023-09-07T09:10:57.164-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2023-09-11T08:21:21.482-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8577018"", ""title"": ""NetSuite accounting and financial platform de facto"", ""primary"": ""Americas""}"
8888104,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"The functionality for recording general accounting (journal entries, AR aging, vendor setup etc.) is adequate for a mid-size company, much better than Quickbooks. I like that reports and transaction searches are very customizable so that I can view/compile the data that I want.",The cash flow statement functionality is not useful as it is not customizable. We prefer to build the cash flow statement by hand.,,"NetSuite is our accounting and reporting function in our Company, without NetSuite, we would not be able to prepare the financial statements. Good ERP Accounting",5.0,,,,,Verified User in Logistics and Supply Chain,User,mid-market,Logistics and Supply Chain,United States,,2023-11-16T21:05:44.549-06:00,,,,,1.0,"{""submitted"": ""2023-11-16T18:22:30.387-06:00"", ""type"": ""organic"", ""region"": ""North America"", ""updated"": ""2023-11-16T18:22:31.375-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8888104"", ""title"": ""Software for a mid-size company"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""Quickbooks was not meeting needs, it was not advanced enough to record more complex journal entries and scale of transactions/departments/documentation/reporting for our size of company""}}","{""submitted"": ""2023-11-16T18:22:30.387-06:00"", ""type"": ""organic"", ""region"": ""North America"", ""updated"": ""2023-11-16T18:22:31.375-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8888104"", ""title"": ""Software for a mid-size company"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""394"", ""name"": ""QuickBooks Online"", ""slug"": ""quickbooks-online""}], ""reason"": ""Quickbooks was not meeting needs, it was not advanced enough to record more complex journal entries and scale of transactions/departments/documentation/reporting for our size of company""}}"
9207347,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Easy to use. Wide platfrom with all the functions we need. Cloud base where it can be access anywhere with internet connection.,Creating saved search and report can be a bit challenging,,"All records are saved online, we don't need to worry about backups and lost data I have been using",5.0,,,,,Verified User in Business Supplies and Equipment,Administrator,small-business,Business Supplies and Equipment,United States,,2024-02-07T21:05:05.224-06:00,,,,,1.0,"{""submitted"": ""2024-02-07T14:04:09.160-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-02-07T14:04:10.972-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9207347"", ""title"": ""NetSuite for over a decade"", ""primary"": ""Americas""}","{""submitted"": ""2024-02-07T14:04:09.160-06:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2024-02-07T14:04:10.972-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/9207347"", ""title"": ""NetSuite for over a decade"", ""primary"": ""Americas""}"
8259737,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"NetSuite's standard functionality to classify and organize your data objects into 3 specific categories makes its stand out from other ERP systems where seamless categorisation enables effortless enforcement of restriction on entities pertaining to your own organizational divisions departments or locations
It's simple and clutter free UI helps to quiclkly retrieve and/or enter the exact information you need
And the abundance resources available for the suite scripts and rests technology comes handy when you need to implement a niche customization","Although NetSuite's capability to integrate it easily with any external system and the numerous customization features available makeles it highly scalable and flexible
Certain aspect of this ERP such as minimum visibilty of standard objects and fields can make the NetSuite experience a bit shabby",,"I help business users to implement NetSuite in their workplace to enable streamline their operations
Through NetSuite's implementation users get an ERP platform which is a source of truth for all their data they deal with integrating it with their WMS, Ecommerce platform etc enables them to furnish their business effectively and with precision Most",4.5,,,,,CHITRANSH V.,Consultant,mid-market,Information Technology and Services,India,,2023-07-13T08:11:32.472-05:00,,,,,1.0,"{""submitted"": ""2023-07-13T03:29:37.233-05:00"", ""type"": ""organic"", ""region"": ""Asia"", ""updated"": ""2023-07-13T03:29:37.464-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8259737"", ""title"": ""Intuitive and scalable yet simplified ERP system"", ""primary"": ""Asia Pacific""}","{""submitted"": ""2023-07-13T03:29:37.233-05:00"", ""type"": ""organic"", ""region"": ""Asia"", ""updated"": ""2023-07-13T03:29:37.464-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/8259737"", ""title"": ""Intuitive and scalable yet simplified ERP system"", ""primary"": ""Asia Pacific""}"
