product_name,topic_id,doc_count,top_keywords
QuickBooks Online,86,1,"mail, gmail, outlook, policies, email, templates, exchange, signed, emails, module integration"
QuickBooks Online,88,1,"procurement, small things, specific business, customization specific, achieve goals, better business, business business, industries, needs little, just work"
QuickBooks Online,89,1,"search transaction, search function, search, driving, entry posted, fields want, defaults, search transactions, ability drill, certain parts"
QuickBooks Online,93,1,"add ons, ons, additional costs, add, businesses require, modules add, ons add, paid add, thing add, pricing plan"
QuickBooks Online,100,1,"ad, clicks, bit harder, clicks needed, frustrating ui, small price, visualizations, interface clunky, different platforms, need need"
SAP S/4HANA Cloud,6,293,"cloud, ecc, erps, systems, premise, costly, compared premise, migration, complexity, hardware"
SAP S/4HANA Cloud,2,78,"price, pricing, medium, expensive, worth, small, higher, expensive small, high, curve"
SAP S/4HANA Cloud,7,32,"ui, interface, customization, interface user, looks, customize, user interface, customizations, user friendly, friendly"
SAP S/4HANA Cloud,9,16,"slow, loading, load, lag, crashes, bit slow, freezes, lags, slowness, lag time"
SAP S/4HANA Cloud,15,14,"cloud, cloud based, desktop version, desktop, online version, based, version, remotely, offline, public cloud"
SAP S/4HANA Cloud,23,12,"downsides, downside, think downsides, don downsides, disadvantages, think downside, temporary, really downside, human, really downsides"
SAP S/4HANA Cloud,21,10,"integrations, integration, party applications, edi, party, lack integration, integrating, applications, integration party, integration external"
SAP S/4HANA Cloud,43,9,"honestly isn, enjoyed, deserves, really enjoyed, relevant information, use dont, business easier, far experience, function need, knowledge don"
SAP S/4HANA Cloud,24,8,"complaints, problems using, don issues, really complaints, issues issues, far, faced issue, works perfectly, complain, issues far"
SAP S/4HANA Cloud,0,7,"reporting, report, reports, excel, accounting, report writer, reports difficult, writer, custom reports, building"
SAP S/4HANA Cloud,103,7,"migration, migration process, migrating, migrations, fix problems, lot improvements, difficult think, easy process, process complex, com"
SAP S/4HANA Cloud,16,6,"user mode, multi user, mode, roles, single user, permission, security, multi, multiple users, rights"
SAP S/4HANA Cloud,44,6,"license, licenses, licensing, user licenses, version new, licensing model, model, party tools, premise, model complex"
SAP S/4HANA Cloud,72,6,"skills, change thing, accomplish task, make expensive, unpleasant, faq, come accross, important information, agreement, really issues"
SAP S/4HANA Cloud,20,5,"updates, update, new updates, updates time, bugs, updates need, frequent updates, frequent, updates change, reverted"
SAP S/4HANA Cloud,33,5,"implementation, implementation process, implementation requires, exhausting, implementation team, ideas, careful planning, implementation partner, implementation challenging, implementation difficult"
SAP S/4HANA Cloud,84,5,"pull data, queries, extract, tables, generic inquiries, data tables, certain time, data manipulation, good great, facilitate"
SAP S/4HANA Cloud,26,4,"training, training videos, videos, better training, trainings, training courses, attend, videos help, virtual, greatest"
SAP S/4HANA Cloud,27,4,"help section, help, section, articles, questions, help desk, information looking, answers, help center, help articles"
SAP S/4HANA Cloud,34,4,"simplified, understand features, tweak, features little, features difficult, features add, complexity, division, complex feel, things easier"
SAP S/4HANA Cloud,42,4,"modules, certain modules, modules work, additional modules, process flow, additional fees, cost additional, incomplete, module, process isn"
SAP S/4HANA Cloud,92,4,"internet, internet connectivity, connectivity, unreliable, internet connection, able operate, connection required, based performance, depends internet, vpn"
SAP S/4HANA Cloud,29,3,"upgrade, upgrades, upgrade years, yearly, twice year, cycles, version year, having upgrade, upgrade process, cycle"
SAP S/4HANA Cloud,30,3,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
SAP S/4HANA Cloud,40,3,"ai, ai features, artificial intelligence, artificial, intelligence, reviews, reconciled, think lot, uploading receipts, currently limited"
SAP S/4HANA Cloud,58,3,"purchase order, purchase, orders, purchase orders, sales order, order, loop, need manually, difficult adapt, sales orders"
SAP S/4HANA Cloud,13,2,"payroll, payroll module, hr, payroll feature, payroll features, job costing, taxes, payroll taxes, gusto, payroll program"
SAP S/4HANA Cloud,14,2,"reconciliation, bank reconciliation, reconciled, bank, payment, reconcile, ach, payments, bank account, match"
SAP S/4HANA Cloud,25,2,"password, log, login, authentication, logs, passwords, logout, factor authentication, logged, logging"
SAP S/4HANA Cloud,31,2,"error, errors, error messages, messages, error message, message, need fix, work occasionally, mistakes, errors occur"
SAP S/4HANA Cloud,32,2,"set time, difficult set, set, complex setup, set just, setup process, smooth sailing, setup, sailing, setup time"
SAP S/4HANA Cloud,38,2,"crm, marketing, integration crm, crms, bolt, hubspot, leads, cost optimization, process crm, bummer"
SAP S/4HANA Cloud,65,2,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
SAP S/4HANA Cloud,75,2,"steps, lot steps, accomplished, complained, granular, know specific, complete process, process simple, step, multi step"
SAP S/4HANA Cloud,77,2,"documentation, lab, lack documentation, documentation available, 2026, kind hard, wealth, resources documentation, precise, soap"
SAP S/4HANA Cloud,87,2,"good far, good work, learning time, far going, process learning, work easily, good good, pretty great, works perfectly, getting started"
SAP S/4HANA Cloud,99,2,"tables, access database, different module, data tables, users better, thing able, developments, isn available, table, different screens"
SAP S/4HANA Cloud,10,1,"invoice, invoices, invoicing, send, invoice date, send invoices, paid, recurring, attached, ar"
SAP S/4HANA Cloud,12,1,"customer service, customer support, service, customer, poor customer, chat, phone, hour, phone customer, reach"
SAP S/4HANA Cloud,17,1,"search, searches, saved searches, saved, saved search, search bar, word, bar, fields, searching"
SAP S/4HANA Cloud,28,1,"currency, currencies, multi currency, foreign, fx, multiple currencies, multi, multicurrency, usd, rates"
SAP S/4HANA Cloud,35,1,"dashboard, dashboards, dashboarding, wish options, homepage, data make, users challenging, tables data, really enjoy, statistics"
SAP S/4HANA Cloud,39,1,"really good, works, enjoy, really pretty, change thing, just works, great maybe, cost just, easy handle, working good"
SAP S/4HANA Cloud,46,1,"subscription, monthly subscription, use personal, pricey compared, plan, ads, subscriptions, expensive plan, use company, subscription based"
SAP S/4HANA Cloud,48,1,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
SAP S/4HANA Cloud,51,1,"fixed asset, asset module, asset, fixed, prepaid, fixed assets, module, assets, asset management, assets module"
SAP S/4HANA Cloud,54,1,"delete, deleted, easy delete, delete transactions, delete transaction, deletion, delete entries, permanently, able delete, trail"
SAP S/4HANA Cloud,57,1,"european, localization, uk, english, spanish, languages, country, terminology, countries, rich features"
SAP S/4HANA Cloud,60,1,"audit, trail, audit trail, lack audit, editable, audit trails, ap automation, audit history, fields need, email notification"
SAP S/4HANA Cloud,63,1,"project management, project, projects, complete task, needs improvements, cost think, able filter, requisition, features tracking, want example"
SAP S/4HANA Cloud,67,1,"hard make, certain transactions, memorized, make mistake, transactions, edit, mistake, editing, unforgiving, create mess"
SAP S/4HANA Cloud,74,1,"shortcuts, keyboard, shortcut, keys, keyboard shortcuts, mouse, irritates, cuts, short, cut"
SAP S/4HANA Cloud,78,1,"multiple windows, windows open, windows, window, open, new tab, open multiple, intaact, open time, tabs"
SAP S/4HANA Cloud,82,1,"workflow, workflows, altogether, optimizing, intuitive ui, don fit, steps workflow, unintuitive new, noticeable learning, pretty clunky"
SAP S/4HANA Cloud,88,1,"procurement, small things, specific business, customization specific, achieve goals, better business, business business, industries, needs little, just work"
SAP S/4HANA Cloud,98,1,"negatives, negative, negative say, negative comment, don thing, really negative, negative report, stands, negatively, honestly say"
SAP S/4HANA Cloud,100,1,"ad, clicks, bit harder, clicks needed, frustrating ui, small price, visualizations, interface clunky, different platforms, need need"
Sage Intacct,5,415,"intaact, university, interface feel, unintuitive, feel bit, cheque, new users, entity, certain customizations, success"
Sage Intacct,0,195,"reporting, report, reports, excel, accounting, report writer, reports difficult, writer, custom reports, building"
Sage Intacct,2,93,"price, pricing, medium, expensive, worth, small, higher, expensive small, high, curve"
Sage Intacct,10,64,"invoice, invoices, invoicing, send, invoice date, send invoices, paid, recurring, attached, ar"
Sage Intacct,36,46,"intaact, using daily, schedules, synced, face issues, possibility, inbuilt, till, technical issues, using years"
Sage Intacct,14,39,"reconciliation, bank reconciliation, reconciled, bank, payment, reconcile, ach, payments, bank account, match"
Sage Intacct,7,33,"ui, interface, customization, interface user, looks, customize, user interface, customizations, user friendly, friendly"
Sage Intacct,9,29,"slow, loading, load, lag, crashes, bit slow, freezes, lags, slowness, lag time"
Sage Intacct,23,23,"downsides, downside, think downsides, don downsides, disadvantages, think downside, temporary, really downside, human, really downsides"
Sage Intacct,17,19,"search, searches, saved searches, saved, saved search, search bar, word, bar, fields, searching"
Sage Intacct,27,19,"help section, help, section, articles, questions, help desk, information looking, answers, help center, help articles"
Sage Intacct,51,19,"fixed asset, asset module, asset, fixed, prepaid, fixed assets, module, assets, asset management, assets module"
Sage Intacct,25,18,"password, log, login, authentication, logs, passwords, logout, factor authentication, logged, logging"
Sage Intacct,12,17,"customer service, customer support, service, customer, poor customer, chat, phone, hour, phone customer, reach"
Sage Intacct,21,15,"integrations, integration, party applications, edi, party, lack integration, integrating, applications, integration party, integration external"
Sage Intacct,24,15,"complaints, problems using, don issues, really complaints, issues issues, far, faced issue, works perfectly, complain, issues far"
Sage Intacct,28,13,"currency, currencies, multi currency, foreign, fx, multiple currencies, multi, multicurrency, usd, rates"
Sage Intacct,42,13,"modules, certain modules, modules work, additional modules, process flow, additional fees, cost additional, incomplete, module, process isn"
Sage Intacct,64,12,"reclassify, reclass, payee, card transactions, credit card, credit, bulk, card, feature add, paid"
Sage Intacct,69,12,"consolidation, entities, entity, working multiple, multiple entities, volumes data, large volumes, multi entity, structures, volumes"
Sage Intacct,6,11,"cloud, ecc, erps, systems, premise, costly, compared premise, migration, complexity, hardware"
Sage Intacct,26,11,"training, training videos, videos, better training, trainings, training courses, attend, videos help, virtual, greatest"
Sage Intacct,18,10,"inventory, inventory management, inventory module, boms, serial, shipping, stock, inventory control, management, quantity"
Sage Intacct,33,10,"implementation, implementation process, implementation requires, exhausting, implementation team, ideas, careful planning, implementation partner, implementation challenging, implementation difficult"
Sage Intacct,55,10,"ledger, general ledger, general, create account, ledger entries, ledger report, ledgers, split, consolidating, account type"
Sage Intacct,1,9,"online, pro, quickbook, desktop, books, desktop enterprise, enterprise, desktop pro, quick books, book"
Sage Intacct,16,9,"user mode, multi user, mode, roles, single user, permission, security, multi, multiple users, rights"
Sage Intacct,20,9,"updates, update, new updates, updates time, bugs, updates need, frequent updates, frequent, updates change, reverted"
Sage Intacct,31,9,"error, errors, error messages, messages, error message, message, need fix, work occasionally, mistakes, errors occur"
Sage Intacct,41,9,"journal, journal entries, entries, journal entry, journals, general journal, postings, entry, posted, data extraction"
Sage Intacct,13,8,"payroll, payroll module, hr, payroll feature, payroll features, job costing, taxes, payroll taxes, gusto, payroll program"
Sage Intacct,49,8,"timesheets, timesheet, time tracking, time entry, timecards, capturing, cells, 25, hours, history"
Sage Intacct,32,7,"set time, difficult set, set, complex setup, set just, setup process, smooth sailing, setup, sailing, setup time"
Sage Intacct,56,7,"csv, import, csv import, imports, able import, csv imports, import feature, importing, customer lists, systematic"
Sage Intacct,59,7,"reconciling, sorting, end close, close, databases, description, month, bins, able process, defaults"
Sage Intacct,61,7,"syncing, sync, platforms, mess things, campaign, reasonable time, size company, things used, problem takes, update released"
Sage Intacct,67,7,"hard make, certain transactions, memorized, make mistake, transactions, edit, mistake, editing, unforgiving, create mess"
Sage Intacct,78,7,"multiple windows, windows open, windows, window, open, new tab, open multiple, intaact, open time, tabs"
Sage Intacct,34,6,"simplified, understand features, tweak, features little, features difficult, features add, complexity, division, complex feel, things easier"
Sage Intacct,35,6,"dashboard, dashboards, dashboarding, wish options, homepage, data make, users challenging, tables data, really enjoy, statistics"
Sage Intacct,54,6,"delete, deleted, easy delete, delete transactions, delete transaction, deletion, delete entries, permanently, able delete, trail"
Sage Intacct,58,6,"purchase order, purchase, orders, purchase orders, sales order, order, loop, need manually, difficult adapt, sales orders"
Sage Intacct,60,6,"audit, trail, audit trail, lack audit, editable, audit trails, ap automation, audit history, fields need, email notification"
Sage Intacct,66,6,"budget, budgets, budgeting, planning budgeting, compare, manager, arounds, work arounds, percentage, does support"
Sage Intacct,79,6,"1099, 1099 reporting, year end, inactive accounts, paycheck, irs, inactive, close open, contacted support, inability generate"
Sage Intacct,39,5,"really good, works, enjoy, really pretty, change thing, just works, great maybe, cost just, easy handle, working good"
Sage Intacct,63,5,"project management, project, projects, complete task, needs improvements, cost think, able filter, requisition, features tracking, want example"
Sage Intacct,80,5,"ar, ap, ap ar, ar ap, ar don, thing noticed, workflow options, statements excel, team used, improved processes"
Sage Intacct,95,5,"ap, bills paid, customer refund, billable, ap module, bills, 000, split, use modify, checks printed"
Sage Intacct,82,4,"workflow, workflows, altogether, optimizing, intuitive ui, don fit, steps workflow, unintuitive new, noticeable learning, pretty clunky"
Sage Intacct,87,4,"good far, good work, learning time, far going, process learning, work easily, good good, pretty great, works perfectly, getting started"
Sage Intacct,93,4,"add ons, ons, additional costs, add, businesses require, modules add, ons add, paid add, thing add, pricing plan"
Sage Intacct,15,3,"cloud, cloud based, desktop version, desktop, online version, based, version, remotely, offline, public cloud"
Sage Intacct,30,3,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
Sage Intacct,37,3,"bank feeds, feeds, bank feed, feed, bank, subaccounts, bookkeeper, issues bank, bank statement, happening"
Sage Intacct,40,3,"ai, ai features, artificial intelligence, artificial, intelligence, reviews, reconciled, think lot, uploading receipts, currently limited"
Sage Intacct,48,3,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
Sage Intacct,50,3,"tax, vat, sales tax, tax forms, taxes, local, dimension, return, mileage, international"
Sage Intacct,57,3,"european, localization, uk, english, spanish, languages, country, terminology, countries, rich features"
Sage Intacct,65,3,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
Sage Intacct,81,3,"vendor, vendor customer, vendors, words, spelled, vice versa, vice, sales customer, invoice instead, getting use"
Sage Intacct,88,3,"procurement, small things, specific business, customization specific, achieve goals, better business, business business, industries, needs little, just work"
Sage Intacct,89,3,"search transaction, search function, search, driving, entry posted, fields want, defaults, search transactions, ability drill, certain parts"
Sage Intacct,94,3,"pos, po, retail, mechanism, way doesn, perfomance, aren best, po module, experience better, matching"
Sage Intacct,99,3,"tables, access database, different module, data tables, users better, thing able, developments, isn available, table, different screens"
Sage Intacct,3,2,"saved searches, searches, saved, powerful, fields, implementation, consultant, challenging, particularly, additionally"
Sage Intacct,11,2,"desktop, accountant, class, online doesn, casual, casual users, desktop version, clients, 10 years, years"
Sage Intacct,43,2,"honestly isn, enjoyed, deserves, really enjoyed, relevant information, use dont, business easier, far experience, function need, knowledge don"
Sage Intacct,74,2,"shortcuts, keyboard, shortcut, keys, keyboard shortcuts, mouse, irritates, cuts, short, cut"
Sage Intacct,75,2,"steps, lot steps, accomplished, complained, granular, know specific, complete process, process simple, step, multi step"
Sage Intacct,92,2,"internet, internet connectivity, connectivity, unreliable, internet connection, able operate, connection required, based performance, depends internet, vpn"
Sage Intacct,96,2,"api, api calls, calls, apis, add options, hoops, expensive complicated, say add, nested, new difficult"
Sage Intacct,98,2,"negatives, negative, negative say, negative comment, don thing, really negative, negative report, stands, negatively, honestly say"
Sage Intacct,101,2,"color, eyes, dark, color scheme, customisable, items lot, blue, turning, different fields, aesthetic"
Sage Intacct,38,1,"crm, marketing, integration crm, crms, bolt, hubspot, leads, cost optimization, process crm, bummer"
Sage Intacct,44,1,"license, licenses, licensing, user licenses, version new, licensing model, model, party tools, premise, model complex"
Sage Intacct,46,1,"subscription, monthly subscription, use personal, pricey compared, plan, ads, subscriptions, expensive plan, use company, subscription based"
Sage Intacct,62,1,"chart, chart accounts, sub accounts, accounts, inactive accounts, subaccounts, charts, define, hierarchy, inactive"
Sage Intacct,68,1,"printing, print, printer, printed, checks, screenshot, printing reports, print checks, printing checks, checks printed"
Sage Intacct,72,1,"skills, change thing, accomplish task, make expensive, unpleasant, faq, come accross, important information, agreement, really issues"
Sage Intacct,77,1,"documentation, lab, lack documentation, documentation available, 2026, kind hard, wealth, resources documentation, precise, soap"
Sage Intacct,83,1,"glitches, gets annoying, groupings, doesn happen, ordinary, glitchy, feature little, glitchy times, time especially, deletes"
Sage Intacct,84,1,"pull data, queries, extract, tables, generic inquiries, data tables, certain time, data manipulation, good great, facilitate"
Sage Intacct,90,1,"forms, form, custom field, drafts, comes creating, company prefer, looks dated, huge benefit, maybe make, nice features"
Sage Intacct,102,1,"categories, category, automatically add, example company, great maybe, right time, penalties, problem don, produced, multiple things"
Sage Intacct,103,1,"migration, migration process, migrating, migrations, fix problems, lot improvements, difficult think, easy process, process complex, com"
Workday Financial Management,47,35,"financial management, certain processes, isp, guy, guidelines, simplifying, aid, financial, returned, processes feel"
Workday Financial Management,7,13,"ui, interface, customization, interface user, looks, customize, user interface, customizations, user friendly, friendly"
Workday Financial Management,0,10,"reporting, report, reports, excel, accounting, report writer, reports difficult, writer, custom reports, building"
Workday Financial Management,2,10,"price, pricing, medium, expensive, worth, small, higher, expensive small, high, curve"
Workday Financial Management,17,8,"search, searches, saved searches, saved, saved search, search bar, word, bar, fields, searching"
Workday Financial Management,25,7,"password, log, login, authentication, logs, passwords, logout, factor authentication, logged, logging"
Workday Financial Management,9,6,"slow, loading, load, lag, crashes, bit slow, freezes, lags, slowness, lag time"
Workday Financial Management,24,5,"complaints, problems using, don issues, really complaints, issues issues, far, faced issue, works perfectly, complain, issues far"
Workday Financial Management,12,2,"customer service, customer support, service, customer, poor customer, chat, phone, hour, phone customer, reach"
Workday Financial Management,14,2,"reconciliation, bank reconciliation, reconciled, bank, payment, reconcile, ach, payments, bank account, match"
Workday Financial Management,21,2,"integrations, integration, party applications, edi, party, lack integration, integrating, applications, integration party, integration external"
Workday Financial Management,26,2,"training, training videos, videos, better training, trainings, training courses, attend, videos help, virtual, greatest"
Workday Financial Management,31,2,"error, errors, error messages, messages, error message, message, need fix, work occasionally, mistakes, errors occur"
Workday Financial Management,83,2,"glitches, gets annoying, groupings, doesn happen, ordinary, glitchy, feature little, glitchy times, time especially, deletes"
Workday Financial Management,98,2,"negatives, negative, negative say, negative comment, don thing, really negative, negative report, stands, negatively, honestly say"
Workday Financial Management,1,1,"online, pro, quickbook, desktop, books, desktop enterprise, enterprise, desktop pro, quick books, book"
Workday Financial Management,15,1,"cloud, cloud based, desktop version, desktop, online version, based, version, remotely, offline, public cloud"
Workday Financial Management,16,1,"user mode, multi user, mode, roles, single user, permission, security, multi, multiple users, rights"
Workday Financial Management,20,1,"updates, update, new updates, updates time, bugs, updates need, frequent updates, frequent, updates change, reverted"
Workday Financial Management,23,1,"downsides, downside, think downsides, don downsides, disadvantages, think downside, temporary, really downside, human, really downsides"
Workday Financial Management,28,1,"currency, currencies, multi currency, foreign, fx, multiple currencies, multi, multicurrency, usd, rates"
Workday Financial Management,30,1,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
Workday Financial Management,32,1,"set time, difficult set, set, complex setup, set just, setup process, smooth sailing, setup, sailing, setup time"
Workday Financial Management,33,1,"implementation, implementation process, implementation requires, exhausting, implementation team, ideas, careful planning, implementation partner, implementation challenging, implementation difficult"
Workday Financial Management,34,1,"simplified, understand features, tweak, features little, features difficult, features add, complexity, division, complex feel, things easier"
Workday Financial Management,35,1,"dashboard, dashboards, dashboarding, wish options, homepage, data make, users challenging, tables data, really enjoy, statistics"
Workday Financial Management,41,1,"journal, journal entries, entries, journal entry, journals, general journal, postings, entry, posted, data extraction"
Workday Financial Management,48,1,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
Workday Financial Management,49,1,"timesheets, timesheet, time tracking, time entry, timecards, capturing, cells, 25, hours, history"
Workday Financial Management,50,1,"tax, vat, sales tax, tax forms, taxes, local, dimension, return, mileage, international"
Workday Financial Management,59,1,"reconciling, sorting, end close, close, databases, description, month, bins, able process, defaults"
Workday Financial Management,61,1,"syncing, sync, platforms, mess things, campaign, reasonable time, size company, things used, problem takes, update released"
Workday Financial Management,63,1,"project management, project, projects, complete task, needs improvements, cost think, able filter, requisition, features tracking, want example"
Workday Financial Management,65,1,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
Workday Financial Management,72,1,"skills, change thing, accomplish task, make expensive, unpleasant, faq, come accross, important information, agreement, really issues"
Workday Financial Management,96,1,"api, api calls, calls, apis, add options, hoops, expensive complicated, say add, nested, new difficult"
Workday Financial Management,99,1,"tables, access database, different module, data tables, users better, thing able, developments, isn available, table, different screens"
Workday Financial Management,100,1,"ad, clicks, bit harder, clicks needed, frustrating ui, small price, visualizations, interface clunky, different platforms, need need"
Workday Financial Management,102,1,"categories, category, automatically add, example company, great maybe, right time, penalties, problem don, produced, multiple things"
Xero,4,468,"businesses, small businesses, advanced features, claims, issue bank, feeds, bank feeds, expense claims, advanced, api"
Xero,0,116,"reporting, report, reports, excel, accounting, report writer, reports difficult, writer, custom reports, building"
Xero,2,81,"price, pricing, medium, expensive, worth, small, higher, expensive small, high, curve"
Xero,10,63,"invoice, invoices, invoicing, send, invoice date, send invoices, paid, recurring, attached, ar"
Xero,14,40,"reconciliation, bank reconciliation, reconciled, bank, payment, reconcile, ach, payments, bank account, match"
Xero,13,37,"payroll, payroll module, hr, payroll feature, payroll features, job costing, taxes, payroll taxes, gusto, payroll program"
Xero,12,36,"customer service, customer support, service, customer, poor customer, chat, phone, hour, phone customer, reach"
Xero,37,25,"bank feeds, feeds, bank feed, feed, bank, subaccounts, bookkeeper, issues bank, bank statement, happening"
Xero,28,19,"currency, currencies, multi currency, foreign, fx, multiple currencies, multi, multicurrency, usd, rates"
Xero,1,18,"online, pro, quickbook, desktop, books, desktop enterprise, enterprise, desktop pro, quick books, book"
Xero,18,16,"inventory, inventory management, inventory module, boms, serial, shipping, stock, inventory control, management, quantity"
Xero,24,16,"complaints, problems using, don issues, really complaints, issues issues, far, faced issue, works perfectly, complain, issues far"
Xero,7,14,"ui, interface, customization, interface user, looks, customize, user interface, customizations, user friendly, friendly"
Xero,50,12,"tax, vat, sales tax, tax forms, taxes, local, dimension, return, mileage, international"
Xero,9,10,"slow, loading, load, lag, crashes, bit slow, freezes, lags, slowness, lag time"
Xero,25,10,"password, log, login, authentication, logs, passwords, logout, factor authentication, logged, logging"
Xero,11,9,"desktop, accountant, class, online doesn, casual, casual users, desktop version, clients, 10 years, years"
Xero,21,9,"integrations, integration, party applications, edi, party, lack integration, integrating, applications, integration party, integration external"
Xero,23,9,"downsides, downside, think downsides, don downsides, disadvantages, think downside, temporary, really downside, human, really downsides"
Xero,16,6,"user mode, multi user, mode, roles, single user, permission, security, multi, multiple users, rights"
Xero,20,6,"updates, update, new updates, updates time, bugs, updates need, frequent updates, frequent, updates change, reverted"
Xero,46,6,"subscription, monthly subscription, use personal, pricey compared, plan, ads, subscriptions, expensive plan, use company, subscription based"
Xero,48,6,"mobile, wish mobile, mobile apps, cell, phones, version does, device, lacks features, web, apps"
Xero,49,6,"timesheets, timesheet, time tracking, time entry, timecards, capturing, cells, 25, hours, history"
Xero,61,6,"syncing, sync, platforms, mess things, campaign, reasonable time, size company, things used, problem takes, update released"
Xero,62,6,"chart, chart accounts, sub accounts, accounts, inactive accounts, subaccounts, charts, define, hierarchy, inactive"
Xero,27,5,"help section, help, section, articles, questions, help desk, information looking, answers, help center, help articles"
Xero,39,5,"really good, works, enjoy, really pretty, change thing, just works, great maybe, cost just, easy handle, working good"
Xero,57,5,"european, localization, uk, english, spanish, languages, country, terminology, countries, rich features"
Xero,59,5,"reconciling, sorting, end close, close, databases, description, month, bins, able process, defaults"
Xero,5,4,"intaact, university, interface feel, unintuitive, feel bit, cheque, new users, entity, certain customizations, success"
Xero,15,4,"cloud, cloud based, desktop version, desktop, online version, based, version, remotely, offline, public cloud"
Xero,34,4,"simplified, understand features, tweak, features little, features difficult, features add, complexity, division, complex feel, things easier"
Xero,40,4,"ai, ai features, artificial intelligence, artificial, intelligence, reviews, reconciled, think lot, uploading receipts, currently limited"
Xero,65,4,"think think, head, think point, think right, moment, comes mind, think, think really, better think, think time"
Xero,66,4,"budget, budgets, budgeting, planning budgeting, compare, manager, arounds, work arounds, percentage, does support"
Xero,17,3,"search, searches, saved searches, saved, saved search, search bar, word, bar, fields, searching"
Xero,43,3,"honestly isn, enjoyed, deserves, really enjoyed, relevant information, use dont, business easier, far experience, function need, knowledge don"
Xero,60,3,"audit, trail, audit trail, lack audit, editable, audit trails, ap automation, audit history, fields need, email notification"
Xero,69,3,"consolidation, entities, entity, working multiple, multiple entities, volumes data, large volumes, multi entity, structures, volumes"
Xero,72,3,"skills, change thing, accomplish task, make expensive, unpleasant, faq, come accross, important information, agreement, really issues"
Xero,96,3,"api, api calls, calls, apis, add options, hoops, expensive complicated, say add, nested, new difficult"
Xero,30,2,"backups, save, backup, saving, restore, drive, save work, does save, time save, backing"
Xero,32,2,"set time, difficult set, set, complex setup, set just, setup process, smooth sailing, setup, sailing, setup time"
Xero,35,2,"dashboard, dashboards, dashboarding, wish options, homepage, data make, users challenging, tables data, really enjoy, statistics"
Xero,44,2,"license, licenses, licensing, user licenses, version new, licensing model, model, party tools, premise, model complex"
Xero,51,2,"fixed asset, asset module, asset, fixed, prepaid, fixed assets, module, assets, asset management, assets module"
Xero,56,2,"csv, import, csv import, imports, able import, csv imports, import feature, importing, customer lists, systematic"
Xero,63,2,"project management, project, projects, complete task, needs improvements, cost think, able filter, requisition, features tracking, want example"
Xero,64,2,"reclassify, reclass, payee, card transactions, credit card, credit, bulk, card, feature add, paid"
Xero,79,2,"1099, 1099 reporting, year end, inactive accounts, paycheck, irs, inactive, close open, contacted support, inability generate"
Xero,86,2,"mail, gmail, outlook, policies, email, templates, exchange, signed, emails, module integration"
Xero,87,2,"good far, good work, learning time, far going, process learning, work easily, good good, pretty great, works perfectly, getting started"
Xero,93,2,"add ons, ons, additional costs, add, businesses require, modules add, ons add, paid add, thing add, pricing plan"
Xero,98,2,"negatives, negative, negative say, negative comment, don thing, really negative, negative report, stands, negatively, honestly say"
Xero,101,2,"color, eyes, dark, color scheme, customisable, items lot, blue, turning, different fields, aesthetic"
Xero,6,1,"cloud, ecc, erps, systems, premise, costly, compared premise, migration, complexity, hardware"
Xero,26,1,"training, training videos, videos, better training, trainings, training courses, attend, videos help, virtual, greatest"
Xero,31,1,"error, errors, error messages, messages, error message, message, need fix, work occasionally, mistakes, errors occur"
Xero,33,1,"implementation, implementation process, implementation requires, exhausting, implementation team, ideas, careful planning, implementation partner, implementation challenging, implementation difficult"
Xero,38,1,"crm, marketing, integration crm, crms, bolt, hubspot, leads, cost optimization, process crm, bummer"
Xero,41,1,"journal, journal entries, entries, journal entry, journals, general journal, postings, entry, posted, data extraction"
Xero,42,1,"modules, certain modules, modules work, additional modules, process flow, additional fees, cost additional, incomplete, module, process isn"
Xero,52,1,"mac, annual payroll, 15 years, taken away, enterprise, standalone, 15, upgrading, subscription model, owners"
Xero,54,1,"delete, deleted, easy delete, delete transactions, delete transaction, deletion, delete entries, permanently, able delete, trail"
Xero,55,1,"ledger, general ledger, general, create account, ledger entries, ledger report, ledgers, split, consolidating, account type"
Xero,67,1,"hard make, certain transactions, memorized, make mistake, transactions, edit, mistake, editing, unforgiving, create mess"
Xero,78,1,"multiple windows, windows open, windows, window, open, new tab, open multiple, intaact, open time, tabs"
Xero,80,1,"ar, ap, ap ar, ar ap, ar don, thing noticed, workflow options, statements excel, team used, improved processes"
Xero,81,1,"vendor, vendor customer, vendors, words, spelled, vice versa, vice, sales customer, invoice instead, getting use"
Xero,82,1,"workflow, workflows, altogether, optimizing, intuitive ui, don fit, steps workflow, unintuitive new, noticeable learning, pretty clunky"
Xero,88,1,"procurement, small things, specific business, customization specific, achieve goals, better business, business business, industries, needs little, just work"
Xero,89,1,"search transaction, search function, search, driving, entry posted, fields want, defaults, search transactions, ability drill, certain parts"
