review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text
4213423,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-05-07T14:19:26.019-05:00,5.0,-1,0.0194,dislikes,No possibility to work without internet or offline
1998131,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-26T12:11:19.375-05:00,5.0,11,0.0495,dislikes,I had a very hard time with the payroll feature for a while. It seems to have gotten better. Every so often there are bugs and it takes a while for qbo to fix them. I also dislike that our taxes are paid semi monthly but that option is not given. I dislike that E-Checks take upwards of 7 days to settle in our account.
2126785,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-19T23:09:16.483-05:00,4.0,14,0.0833,dislikes,"This holds for other systems I looked at too, but online bill paying is disjointed since they use another service. It could also be that I haven't done it enough to see if it's easier to think, which could be the case."
1992864,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-26T15:53:15.966-05:00,5.0,9,1.0,dislikes,"Many of my clients are in more rural areas with reliable, but slower internet. I use a higher speed DSL at my office, but still find the response time both to launch and use the online product agonizingly slow. I have a better experience running a VPN session to a client's Great Plains product. In addition, the graphics intensive front-end also causes system crawl. The re-design of the interface would have been better had it tried to approximate the desktop product."
2718779,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-07T15:45:58.533-05:00,5.0,13,0.0122,dislikes,The job costing features could be improved and expanded (closer to that of on-premise).
1963675,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-22T12:40:11.387-05:00,4.0,-1,0.049,dislikes,Nothing special. Overall the software makes a stable impression. Maybe too many updates happen. So maybe they should improve their quality assurance.
2117015,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-17T15:57:44.682-05:00,5.0,35,0.0572,dislikes,I dislike the continuous offers for funding. I also wish there were more options available directly from the dashboard or that the dashboard was a little more customizable.
1231655,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-02-05T23:46:49.001-06:00,4.0,32,0.097,dislikes,It takes quite a while to get it set-up.
2038159,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-03T13:27:18.155-05:00,4.0,2,0.1156,dislikes,Pricing is expensive compared to competitors. Huge increase in pricing if you only need one additional feature.
2831664,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-07-27T13:26:32.227-05:00,4.5,-1,0.0674,dislikes,Nothing for now is effective and works perfectly well it has very good updated software which enables automation and requires work done quicker and easier
2418865,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-06-04T16:42:51.570-05:00,5.0,-1,0.0183,dislikes,- user interface sacrifices capabilities for ease of use - costs have gone up multiple times in the last couple months
3703080,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-20T06:54:04.684-06:00,5.0,-1,0.047,dislikes,"i use it daily and i don't like that when you process a payment through a checking account that it will tell you the payment was accepted, but it can still deny the funds a few days after. something should be fixed to where it is live"
3686174,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-17T18:37:08.686-06:00,5.0,1,0.3069,dislikes,Slow to start like most QuickBooks systems. I always have to close the whole system down and restart it to get it to function. The app especially.
3002490,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-19T12:46:55.933-05:00,5.0,0,0.2412,dislikes,Some of the reporting features are limited as you are not allowed to build custom reports as easily as in the desktop version.
3047133,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-26T09:56:09.181-05:00,5.0,-1,0.0334,dislikes,"One time, I had to re-sync my bank, and it deleted all of my information, which was an awful experience!! But, once I reloaded everything, I've had no problems since!"
2404976,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-06-03T19:24:16.295-05:00,5.0,14,0.1766,dislikes,It is extraordinary to incorporate with face to face offering frameworks like Square Payments to keep away from manual stock updates when we sell nearby.
2739155,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-11T16:32:22.526-05:00,5.0,1,0.4032,dislikes,"I do not have anything I dislike about QuickBooks, it does everything I need it to."
2391175,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-06-01T23:21:25.641-05:00,5.0,35,0.0758,dislikes,I hate the persistent ideas for financing. I additionally wish there were more alternatives accessible straightforwardly from the dashboard or that the dashboard was somewhat more adjustable.
2374546,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-05-30T22:10:00.190-05:00,4.5,1,0.3638,dislikes,One thing that the online Quickbooks program leaves unloved and the fact that it is unfeasible for some people or companies because of its high price and because its collection is made in a mesal way wants to pay a monthly fee off it it great for who want to have control of your financial
1920050,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-12T19:52:52.952-05:00,5.0,1,0.2104,dislikes,"Quickbooks online relies on the Internet so if my network is down for a second, I'm struggling with it a lot. Second of all, I wish that you could customize invoices more, the customization seems fairly limited. Also, I am unable to connect to one of our bank accounts as that bank uses multi factor authentication, and that is really frustrating as most of our transactions flow through that particular bank account."
1919676,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-13T16:21:01.985-05:00,4.0,30,1.0,dislikes,"I have had some problems with this application, I think this is a failure of the server, because the truth, I have no idea what is happening, I usually do some work directly on the platform, to avoid writing some information, in a document of text, and pass the information here, this amine I avoid losing some time, but sometimes, I do not understand why, it is not saved automatically, the work I'm doing, if we put this is something basic, and should never fail, it is not possible, that if you leave the window of the application, and return after your work is lost, although that I know, and when I started using this application I used to spend more carelessly, but now with time, Like sometimes I forget, and as I said, sometimes automatic saving does not work."
2950650,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-09T10:58:07.694-05:00,5.0,1,0.2092,dislikes,"Unlike other QuickBooks versions, QuickBooks Online does not include payroll and thus it a bit tricky if you wish to manage the payroll. One also must have internet so as to use the software. Every time your internet connection is down, you are logged off from the software and cannot make even a single change or update till the next time you are online."
3474320,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-10-24T09:16:56.805-05:00,4.0,25,0.0434,dislikes,"sometimes it logs out of your info, and transferring back in can be a pain."
1889347,QB-ONLINE-001,QuickBooks Online,,g2,2019-03-08T18:49:52.254-06:00,4.5,1,0.1862,dislikes,As an accountant the biggest limitation I have faced has been that 1 email or login id can be used for 1 specific country only. If someone is a Quickbooks Pro Advisor his 1 id should work on all variants of Quickbooks Online across different regions.
4165117,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-03-31T08:20:48.400-05:00,4.5,55,0.1154,dislikes,Creating reports is a little cumbersome and so is the setting up and consolidating of general ledger accounts
1872562,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-07T19:19:03.323-06:00,5.0,-1,0.0383,dislikes,"There are some features missing that are available in more advanced software, but they are only useful for larger companies. I only have a few employees and it seems to do everything I need"
2317077,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-05-23T21:06:11.410-05:00,4.5,2,0.2008,dislikes,"It seems the price has increased dramatically in the past few years. As a sole proprietor, it is the most expensive service bill I pay. I got an email this morning saying it's not going to be $70 for the basic program, and I started at $35 just three years ago!"
796242,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-27T01:13:49.249-05:00,5.0,-1,0.0089,dislikes,"linking sku's sometimes is a headache specially if they are similar characters, and adjusting the cost keeps doing the average and cant be changed manually specially when there's adjustments in inventory."
2562385,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-06-21T16:53:56.634-05:00,5.0,11,0.3455,dislikes,"The only problem is that some browsers are out of date so it may not function as well. Of course, this is not really with QB"
3241463,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-21T20:43:19.991-05:00,5.0,-1,0.0553,dislikes,"In South Africa, we do not have all the functions like in the USA."
2999920,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-08-17T15:54:36.224-05:00,3.5,11,0.1599,dislikes,"Customizing reports is actually more limited than QB desktop. Some of the reports I had build in desktop, I couldn't recreate in Online. I spoke multiple times with QB about it, as they always said that the reporting was better. Instead of helping create the reports I needed, they would try to offer an insufficient work-around report."
3556224,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-02T20:28:33.746-05:00,4.0,1,0.2561,dislikes,If your WiFi connection is slow or you have multiple other programs running at the same time then it lags the login to QuickBooks or even freezes you ourt
2070589,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-09T12:58:03.654-05:00,5.0,2,0.1958,dislikes,"Truly, there is noting I dislike. Because of the extreme functionality - there is always more to learn, but little to dislike."
3449182,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-21T13:28:31.765-05:00,5.0,-1,0.016,dislikes,it allows multiples users to access it at once which van result in manipulation of data from an individual who may not be identified
3306177,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-30T18:02:35.209-05:00,4.0,15,0.032,dislikes,I have noticed the lack of customization and ability to dig deeper that is available in the desktop version.
3442148,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-20T12:15:19.105-05:00,4.5,1,0.3591,dislikes,Quickbook online all version should have LPO and quotation system that's only i dislike
3251319,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-21T02:38:41.647-05:00,4.0,48,1.0,dislikes,"It has got a very limited functionality on its mobile platform, it should have given a little more leverage to it."
3179406,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-12T19:53:15.955-05:00,3.5,0,0.2729,dislikes,Sometimes I find the various accounting categories confusing but that is more my lack of understanding with accounts than a problem with the app.
3504530,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-28T17:22:28.818-05:00,4.5,2,0.1402,dislikes,Clients find the pricing is very high. For more than one entity it isnt feasible.
3658323,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-14T02:28:47.717-06:00,4.5,13,0.1376,dislikes,I found the payroll option to be not very good. Whilst it calculated all my ni and income tax it messed up my journals by duplicating payments
2218842,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-05-08T13:45:09.771-05:00,4.0,29,0.0324,dislikes,"The annual increase in costs for use of the product. Unfortunately, the ""upgrades"" are not worth the cost."
3181923,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-14T09:31:50.464-05:00,4.0,13,0.0122,dislikes,Inventory tracking and payroll functionality Lack of fixed asset register Lack of direct bank feeds for some of the major banks in the UK
2147349,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-04-25T00:12:38.408-05:00,5.0,1,1.0,dislikes,QuickBooks is a perfect accounting support with reliable and efficient features to explore and has been a great experience for our company so far that we've used it. Nothing i dislike about this very product.
3471683,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-23T17:31:23.129-05:00,4.5,14,1.0,dislikes,I don't enjoy how it is hard to make changes on certain payments once the officail payment is done.
2133184,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-04-22T08:53:13.199-05:00,4.5,-1,0.0962,dislikes,"Beyond some technical errors that haven't gone any further, I haven't had any other problems. Overall is a powerful and enjoyable tool to use"
3705425,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-20T07:46:03.892-06:00,5.0,-1,0.0458,dislikes,"I don't like that after you process a payment oh, you have to remove the payment in order to proceed with updating the invoice and products."
2122488,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-04-18T14:39:02.110-05:00,5.0,1,0.1898,dislikes,"It very well may be somewhat burdensome now and again (a couple of moments to stack new pages), however the work area application through Quickbooks online appears to fathom this issue."
3422176,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-11-03T11:58:17.319-06:00,4.5,-1,0.0592,dislikes,I am quite unhappy that they discontinued the self employed package in South Africa it was brilliant
3239195,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-21T00:43:03.142-05:00,4.0,18,0.0856,dislikes,"can't control vendor central sales, sometimes there's glitches with inventory"
3533272,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-31T06:01:10.289-05:00,5.0,-1,0.0825,dislikes,"Sometimes it can be a bit challenging, but once you get the hang of it, it's amazing to have."
3041755,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-11-05T13:52:39.686-06:00,5.0,2,0.3252,dislikes,"Probably the price, i feel like the price may be a little to high compared to years before. Years before it seemed cheaper now i feel the price has gone up to much to still use."
2104502,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-16T17:28:23.830-05:00,4.0,11,1.0,dislikes,"I don't like how when I am working on something like reclassifying accounts that QBO will revert your filters to a default, so you will have to apply the filter again. In addition, the invoicing part of the software still has a long way to go. The designs are limited and you are unable to add more than three unique fields."
2098408,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-04-15T20:24:52.478-05:00,5.0,1,0.4184,dislikes,You can't utilize QuickBooks Online when there is poor web association and it is hard to adjust structures and classes that might be industry explicit.
2070052,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-09T12:03:46.727-05:00,4.0,0,0.2693,dislikes,Only thing I would say I dislike is that it doesn't allow you to go back to last years accounting and edit it.
2348395,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-05-26T05:04:36.270-05:00,4.0,1,0.5592,dislikes,"QuickBooks Online is an excellent program, but because it is totally in"
1935705,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-16T12:38:12.742-05:00,5.0,0,0.3742,dislikes,The chart of accounts takes a bit getting used to if you are not an accountant. I am a small business owner so it took me a bit to understand. They do have FREE training and certification.
3178575,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-09-12T18:54:10.463-05:00,5.0,-1,0.0689,dislikes,"No big negativity realised so far,still enjoying the system workflow."
1816557,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-02-22T09:49:19.544-06:00,4.5,1,0.2482,dislikes,"Honestly, this Quickbooks online is completely perfect for accounting purposes. However, it's designed not for beginner users. I was frustrating at the first time when I was trying to study the software."
1613598,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-20T16:14:38.918-06:00,4.0,-1,0.0337,dislikes,"I have excluded transactions because of new app bank verifications, having to cancel and re-issue payments, etc., and they still show in my transaction list just like a new transaction in bold text. I would like the option to take them completely out of my list but it seems like that's not an option."
2977521,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-13T21:45:37.931-05:00,4.5,-1,0.0714,dislikes,"I miss the scrolling capabilities that we had in the desktop version. For example, no way to scroll through recent bank deposits to find something. In online version you have to run a report."
3666395,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-15T16:09:31.233-06:00,2.5,1,0.3619,dislikes,"The Online quickbook looks much different from desktop version. I was familiar with the desktop version, and not used to switching to online version"
2733578,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-11T12:23:28.739-05:00,5.0,-1,0.0143,dislikes,There are some quirks in the software that can take some time to get used to and at times it can be a little challenging to find the support needed to troubleshoot any questions/issues with the platform.
2057393,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-05T17:09:01.392-05:00,5.0,1,0.6547,dislikes,"Very little to loathe about QuickBooks Online. There are a great deal of capacities I have not yet aced, however I anticipate adapting more as I go! The ""help"" segment is exceptionally valuable for making sense of things I have not yet aced myself or in the event that I have questions."
1670815,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-30T15:44:52.891-06:00,5.0,88,1.0,dislikes,It is difficult to adapt forms and categories that may be industry specific. (No problems using logos and such)
1603270,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-21T18:10:53.760-06:00,5.0,1,1.0,dislikes,The Payroll Upgrade costs as much as it would to hire my own CPA to do accounting. Quickbooks allows freedom but should have had a built in Payroll feature or at least maintain competitive pricing.
1822748,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-02-26T12:33:50.795-06:00,5.0,2,0.2628,dislikes,So far there is not much I dislike. But sometimes it tries to automate or predict your movements too much and so you have to navigate past a lot of warning attempts and suggestions they try and throw in to be helpful.
2000574,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-04T13:15:42.884-05:00,5.0,1,0.2973,dislikes,"From time to time I have issues logging in to my account and need to clear cache. Although I have been told this happens to all the applications, so far I have only faced such issues with Quick Books Online."
1587403,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-01-17T16:27:32.724-06:00,4.5,-1,0.0285,dislikes,"Honestly for some reason, the update can be very doubtful and I will go to do my payroll and suddenly I can not do it. Of course, this only happens when there is a time crisis and I need to quickly get some paychecks."
2518266,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-06-17T18:01:46.149-05:00,5.0,-1,0.0721,dislikes,"It can be a bit overwhelming/complicated to figure out at first, but once you get the hang of it it's great."
2852250,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-28T19:34:41.939-05:00,4.0,-1,0.0981,dislikes,"For a small business like me, it does more than I need. All I need is basic transaction categorization, for my accountant to then use at the year end. I wish there was a ""lite"" version."
1578626,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-16T17:01:49.063-06:00,5.0,-1,0.0125,dislikes,The mobile app is a bit cumbersome and it is difficult to figure out how to take a credit card payment if you don't take them all that often. I've also found that linking to our bank account created more problems than it was worth. We needed to update our info so often and then link the transactions in the program to those that came through from the bank. It didn't make sense for us in the end so we manually enter transactions instead.
2117587,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-04-18T01:33:25.516-05:00,4.0,0,0.357,dislikes,Sometimes running reports was complicated. It was a little difficult to make sure all the correct fields and requirements were filled in correct. It would nice if there was guide to help you walk through the steps.
2029455,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-02T09:36:39.904-05:00,4.0,1,0.1128,dislikes,"I dislike the interface with PayPal. For some reason, and I'm not sure if it's Paypal or Quickbooks online, the reconciliation with Paypal is very arduous and complex. I can reconcile a bank statement in 1-2 minutes. It takes at least 10 for each month of Paypal. I also dislike the fees for payroll. With only 1 employee, it seems the price is higher than necessary and think there is room for discount."
2024933,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-03-31T12:27:40.146-05:00,5.0,-1,0.0253,dislikes,"It has so many features and advanced tools which can take a lot of time trying to learn how to use all of them and this can be a learning curve and process. If someone puts in a small error, it could be very difficult to correct later especially when documents are fed in so fast."
3352747,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-05T13:06:31.554-05:00,4.5,48,0.0506,dislikes,Unless you have the lowest version it does not connect to mileage apps
3416231,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-15T18:30:49.248-05:00,5.0,0,0.1569,dislikes,"Nothing, it is an amazing program, it is everything you need all in one. Payroll to HR to Accounting"
3344091,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-05T20:31:52.710-05:00,4.0,1,0.2192,dislikes,"It can be a little overwhelming to see all the tasks that could be done in Quickbooks and to set it all up initially, but it is a great benefit once that is accomplished."
3379293,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-09T13:40:07.790-05:00,5.0,16,0.1204,dislikes,"There are things that the program utilizes doesn’t security purposes, which I agree with, but can be annoying at sometimes. (Only one user in payroll at a time)"
1557046,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-12T17:31:36.394-06:00,5.0,1,0.4157,dislikes,"At times QuickBooks Online can be slow to load, and some of the features are a bit clunky. There are quick links for invoices, but to get to estimates you have to move through several steps; the sales tax tracking and reporting system also leaves something to be desired."
604321,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-23T21:15:47.354-05:00,4.0,-1,0.0746,dislikes,"Sometimes, the link between the program and the bank or credit card gets disconnected, and it's a little tedious to figure out how to reconnect it."
3577793,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-04T15:53:04.006-06:00,2.5,-1,0.0094,dislikes,Adding people with email links that expire etc is annoying getting initial setup has been a pain
2336279,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-05-26T16:35:25.731-05:00,3.0,-1,0.0147,dislikes,I dislike that this program has a tendency to lock me out of my company when I have it open for long periods of time.
1593288,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-19T10:55:37.298-06:00,3.5,14,1.0,dislikes,"It's quite complex and so many features to understand and utilize. Secondly, there are very less native integrations and Zapier automation is a costly affair. Plus there's no integrated payment gateway as seen in Zoho Books."
3096932,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-02T09:22:58.125-05:00,3.5,1,0.2104,dislikes,"There's a few cons with Quickbooks Online. Payroll is not included, but it can be purchased for a monthly charge. If your internet goes down, you won't be able to access Quickbooks."
2452120,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-06-10T13:06:28.840-05:00,4.5,-1,0.0343,dislikes,"I dislike that when I make an error,It is very difficult to correct.I have made some errors with transferring ACH payments To contractors, And even within seconds of making the error with the transaction, Customer service agents are not able to stop or reverse it. It's important to check fees transactions before they are submitted, but there should be a failsafe case and errors made."
3451985,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-20T09:28:52.892-05:00,4.0,-1,0.0174,dislikes,I would like more help with the choice of the
1507390,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-06T14:22:17.684-06:00,5.0,0,1.0,dislikes,Not being able to change the graphs on the dashboards to graphs that might be more useful. Also it would be useful to have a instant explanation of what reports are fully and how they are useful. the colors are hard to look at daily and would be nice if I could change the color scheme. Can't have a split screen that would be nice to have and useful.
1497525,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-07T09:32:24.266-06:00,5.0,1,0.2816,dislikes,"My struggle with quick books was in getting it set-up... maybe there are videos i never saw, but I did have to hire a bookkeeper to set it up for me and show me how to track and match expenses. Invoices I figured out on my own though. Accounting / Bookkeeping was never something I learned at school, so its been a learning curve to get comfortable with it."
1968189,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-03-20T18:37:40.221-05:00,5.0,20,0.0348,dislikes,I have noticed that ordinary updates change the item making it hard to re-learn and re-instruct procedures.since it totally changes.
2121894,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-02-05T23:24:35.257-06:00,3.5,0,0.2111,dislikes,The reporting functions are not as strong as Enterprise version.
1476604,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-01-01T16:11:12.923-06:00,4.0,1,0.3414,dislikes,"There isn't much to dislike about Quickbooks online, as it is intuitive and quick out of the gate. Once I went through the trial period, we decided to purchase an annual subscription to glean the full platform of the software. We're glad that we took the plunge. Keeping track of expenses, invoices and banking information in one platform has been bookkeeping a breeze."
3240467,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-25T13:24:34.395-05:00,5.0,12,0.0805,dislikes,The fraud feature that sends customer an alert is very helpful for the customer too
1951057,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-18T16:52:10.242-05:00,5.0,-1,0.0972,dislikes,My only dislike is that they only have a cloud based version for the software. There is need to create a desktop version of the software since not everyone has access to the internet.
3461996,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-21T15:56:33.398-05:00,4.5,1,0.1801,dislikes,Quickbooks onilne is not good at having subsidiary Companies under one profile. If this function is going to be enabled then it will generate a lot more traffic.
3077036,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-30T09:43:54.953-05:00,5.0,0,0.2059,dislikes,Nothing. A home run so far! We have been so happy with the flexibility this online app has brought to our bookkeeping/accounting operation.
2127670,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-20T05:14:35.808-05:00,4.0,1,0.3876,dislikes,Not very user friendly. Desktop version of quickbooks is much easier to use and easier to have clients and non-accounts use and operate. Very difficult to fix entries made in online version. Needs a lot of improvements for it to be a good product and be as good as the desktop version . Also very expensive compared to desktop. Monthly fee vs a one time cost.
3278910,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-26T20:37:10.229-05:00,4.0,30,0.0357,dislikes,"The system has been down a few times in the past, thus there was no access to company data."
3363225,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-07T11:13:58.347-05:00,5.0,92,1.0,dislikes,Network issues are always as it's internet based other than that nothing else
1451297,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2018-12-28T17:12:38.779-06:00,3.0,1,0.2346,dislikes,"QuickBooks feels a bit messy to me; I'm not financially savvy, and as someone who is required to use this program for work, I often feel lost. Many of the (admittedly good) features that QuickBooks has seem to be hidden and inaccessible unless I know exactly how to do something. The way the statements and invoices print are often confusing; I wish they were a bit more comprehensive so my clients knew more details about what they were paying for with each invoice, the due date, and where any overdue charges are coming from."
3104857,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-03T00:20:39.626-05:00,3.5,-1,0.1112,dislikes,Since using the software the price per month went from $18 to the currently $40. A little excessive
3237538,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-20T13:17:59.365-05:00,5.0,20,0.1291,dislikes,"Updates are provided constantly, and there is not a notice sent prior to notify users of changes."
2363978,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-05-29T15:06:00.076-05:00,2.5,11,0.0584,dislikes,I would not recommend it for an inventory heavy business. QBO does not handle inventory well at all.
2999985,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-08-17T08:28:15.304-05:00,4.0,17,0.3326,dislikes,I find the results of the search feature to not include everything.
2487428,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-06-13T19:06:22.942-05:00,4.5,54,0.0642,dislikes,"It's easy to delete and edit items... maybe too easy? There is an audit trail, though, so that is helpful."
1895565,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-09T23:36:24.044-06:00,4.0,52,0.5092,dislikes,"Sometimes, the online version can have its quirks and the mobile app is not the best user experience. It is more expensive than other options that are available out there. Wave accounting is free, for example. Xero may also be able to offer a less expensive alternative. Intuit tends to be moderately expensive on offerings like Payroll, Payments, and the like so it gets annoying when these options are promoted throughout the app on occasion."
1892866,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-09T19:03:52.862-06:00,5.0,1,0.6942,dislikes,The only thing that I dislike is all about user error and personal lack of Quickbooks software and accounting.
2886645,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-31T12:36:29.270-05:00,4.5,1,0.3904,dislikes,I do not really dislike any on quick books . IT is efficient and flexible to use.
3131892,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-09-05T08:55:58.802-05:00,5.0,-1,0.0759,dislikes,"It is $20 a month, but it is totally worth it compared to doing my own bookkeeping."
3623161,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-10T08:28:03.011-06:00,1.5,32,1.0,dislikes,"Getting setup, as a small business, we confusing and frustrating. There weren't clear enough instructions"
3026009,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-22T00:16:14.088-05:00,4.5,1,0.2198,dislikes,"It's not intuitive--sometimes I have to search for what I'm looking for. I do not have any formal training or certifications in Quickbooks use. It's probably easier for those who have been trained, but it would be great if it was more user-friendly for users of all levels."
3229130,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-18T18:48:09.760-05:00,4.0,10,0.0949,dislikes,"Sometimes invoice not received by brand new customers? A slight glitch that once recognised, we worked to avoid."
2874412,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-30T13:47:25.129-05:00,4.0,11,0.1343,dislikes,"I do not like that sometimes it disconnects from the other programs I have it synced with. I also do not like that if I make changes in one program and sync it to QB, the other program will always change back to whatever QB has, rather than QB adapting to the changes I made in the other program. Making me make the changes again in the other program."
2163940,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-05-01T08:34:46.241-05:00,5.0,-1,0.1055,dislikes,"I have enjoyed this software but how do i debug ,i keep experiencing this issue over and over ."
1992701,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-03-25T14:15:18.263-05:00,4.0,-1,0.0976,dislikes,The limitations on the classes unless you're the highest priced platform. I also find the budgeting tool extremely limited.
