review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text,macro_group,group_label
735796,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-06-12T10:37:17.441-05:00,4.0,1,1.0,recommendations,QB allows us to have our entire accounting team plus our CPA working simultaneously in the same company. This is a huge benefit over other software that is restrictive about multi user access. Perfect Tool for,other,Other
495939,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-12T18:41:52.322-06:00,4.0,2,0.0391,recommendations,Reporting is great-we can get excellent accounting reports.,accounting_bookkeeping,Accounting & Bookkeeping
522591,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-30T12:07:09.596-06:00,4.5,6,0.1606,recommendations,"I am able to track company growth from past years, know who my best customers are, where I can cut cost and where my best sales are at all times.",inventory_orders,Inventory & Orders
1133626,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-11-08T19:47:38.031-06:00,4.0,21,0.1049,recommendations,It's easy to see how different branches of our company are doing by using the classes,other,Other
690939,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-04-28T17:09:59.058-05:00,3.5,0,1.0,recommendations,Handling the basic accounting is easy. The inconvenience is the Administrative and reporting options. It keeps rolling the ball.,payroll_hr,Payroll & HR
594884,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-30T10:50:16.210-06:00,3.5,1,0.2808,recommendations,"I was bookkeeping for my company's clients. When I started, I had some reconciling to do starting from 10 years prior using the client's bank statements. I realized that Quickbooks was the best way to do this without having to manually reconcile the books.",other,Other
590073,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-29T03:27:20.860-06:00,5.0,7,0.211,recommendations,"We use it to track employee's times and for payroll, mostly. We may start using it for other things later. I am not in charge of decision making or I would definitely be pushing to get it for our company!",noise,Noise / Filler
576723,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-24T11:58:12.543-06:00,5.0,1,0.4378,recommendations,"QB's is used and updated daily. It allows me to see my business real-time, update my forecast based on factual history, and produce financials on the fly. Mainstay for",other,Other
956654,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-10-13T18:47:12.591-05:00,5.0,1,0.4386,recommendations,Has a vast enterprise of options to cater to your business design. QB,other,Other
690232,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-04-28T15:49:59.465-05:00,4.5,0,1.0,recommendations,I am able to keep my bookkeeping needs in house by using this program. Love,payroll_hr,Payroll & HR
557816,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-15T03:25:42.468-06:00,2.5,2,0.0569,recommendations,Reporting is simple. I like the year to year comparison with %/$ change I wish,accounting_bookkeeping,Accounting & Bookkeeping
729475,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-06-05T08:49:42.820-05:00,4.0,0,0.1527,recommendations,"billing vendors and customers - its very easy to invoice, create credits, apply payments, accept payments. Simple software to use",payroll_hr,Payroll & HR
427589,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-10-18T11:37:56.045-05:00,4.5,7,0.2273,recommendations,"I'm using it with some clients that are always on the move, so is easier for them to have access to their finances all the time",noise,Noise / Filler
524515,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-01T15:28:40.534-06:00,5.0,6,0.1163,recommendations,"Our inventory management has been greatly improved using QuickBooks. The ability to monitor inventories in multiple locations at the same time has solved a lot of issues for us. Also, we have created an entire employee voucher program, using QB to monitor product costs and participation in this program. User",inventory_orders,Inventory & Orders
661911,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-04-03T16:43:08.041-05:00,3.5,2,0.2121,recommendations,"I am able to create reports very quickly giving me a great picture of the status of the business. The system is very easy to use in creating basic business transactional documents, Invoices, sales orders, statements and communicating them through e-mail to our customers.",accounting_bookkeeping,Accounting & Bookkeeping
949956,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-10-12T11:32:27.660-05:00,5.0,0,1.0,recommendations,I am able to categorize all my orders and accounts and makes organizing my accounts easy,payroll_hr,Payroll & HR
588938,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-27T17:05:42.065-06:00,5.0,0,1.0,recommendations,"This has made invoicing so much easier! It has made it much simpler, quicker, and more foolproof! It is easy to edit, and it is easy to navigate. It has truly made such a difference in the time that I spend invoicing!",payroll_hr,Payroll & HR
608919,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-02-01T17:25:01.804-06:00,4.5,1,1.0,recommendations,Being able to have an overall vision of my business is crucial for small businesses survival. Also the fact that Quickbooks is so universally accepted as a premium and professional softwares give me credibility. Still The Best,other,Other
546063,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-11T14:46:58.980-06:00,5.0,1,0.1589,recommendations,We use QuickBooks for billing and reporting and it is excellent at meeting both of those needs. We do not have to use outside reporting software to supplement QuickBooks.,other,Other
498974,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-12T17:51:05.851-06:00,4.0,1,1.0,recommendations,"Our company uses Quickbooks for accounts receivable and payables, invoices, payroll, mileage tracking, and so much more. Personally, I jump onto the the software for marketing use by adding customized invoice announcements.",other,Other
570782,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-19T13:31:58.245-06:00,5.0,0,0.2709,recommendations,Problems like: losing track of invoices and income are solved. Invoicing is quick and delivered immediately to client's email. Getting everything organized before taxes are due is simplified.,payroll_hr,Payroll & HR
689404,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-04-28T05:27:05.638-05:00,4.0,1,0.6139,recommendations,QuickBooks gives administrative personnel the freedom to grant specified accesses to members of the company according to what their job duties require. This allows for employees to work efficiently for their job's purpose.,other,Other
454186,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-18T14:15:43.781-06:00,3.5,1,0.2755,recommendations,"Quickbooks Desktop Enterprise handles all our accounting needs in one place, so we have accurate and up to date financials. Clients and CPA's can be given access as needed. Quickbooks Desktop",other,Other
395644,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-09-22T18:09:57.699-05:00,5.0,1,0.3124,recommendations,"We use Quickbooks for every function of the business from inventory tracking, to payroll. Accounts receivable and accounts payable.",other,Other
517549,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-12-21T22:19:50.063-06:00,5.0,20,0.1919,recommendations,"Multiple Users logged in at the same time Customize Almost anything If you are an multi-million dollar company, then this is the",automation_workflow,Automation & Workflow
552985,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-01-11T13:57:55.508-06:00,4.0,7,0.1388,recommendations,Just managing the financials of the company. It is a good program to help keep all the data organized.,noise,Noise / Filler
676916,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-04-17T13:16:44.659-05:00,5.0,1,0.4897,recommendations,"i am using qb enterprise desktop for our back-end bookkeeping. We use a different software for order management, inventory management, and production",other,Other
469734,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-11-19T10:45:49.437-06:00,4.0,5,0.0296,recommendations,Preparing payroll reports. Keeping track of who owes us money and who we owe money to. Tracking inventory. Knowing how much money we have in the bank at all times. Great,other,Other
466607,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-11-16T11:27:16.444-06:00,5.0,2,0.0678,recommendations,"We manage propertied for seven different entities. Being able to separate and compartmentalize these is great, but it is also nice that reports can be combined from multiple accounts. Ease of setup is great. We just added a new location and it took less than an hour to get everything setup and ready to begin using. An added value for our organization is that I can give users permission to view only so that they can review and see their data, but are unable to make changes that could affect the integrity of the data. QuickBooks",accounting_bookkeeping,Accounting & Bookkeeping
622450,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-02-19T15:56:42.604-06:00,3.0,0,0.3458,recommendations,"Saving time entering recipts, quicker to generate invoices. See exactly where business stands in terms of cash flow.",payroll_hr,Payroll & HR
866704,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-09-03T12:57:22.955-05:00,4.5,15,0.073,recommendations,"Using program to generate receipts for clients, and payroll for staff",other,Other
595277,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-29T13:37:27.601-06:00,4.5,1,0.5279,recommendations,"Previous to using QB, I used to manually enter the amounts to be paid to my vendors and employees via my bank's ACH service. This was time consuming and left me vulnerable to errors due to typos with my numerical entries. With QB, I enter the payroll data and vendor invoices to be paid. Then, by selecting who to pay and when, it is automatically processed for direct deposit by using the optional service offered by QB. Success with Quickbooks",other,Other
648595,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-03-22T17:02:48.632-05:00,5.0,2,0.0635,recommendations,All accounting and reporting aspects of the business - great reports for decision making,accounting_bookkeeping,Accounting & Bookkeeping
655944,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-03-28T17:08:42.184-05:00,4.0,1,0.2327,recommendations,"I realized that QuickBooks Desktop Enterprise enables all kinds of users. For example, there's the accountant copy that enables external accountants, consultants, or tax preparers to see and modify journal entries made on QuickBooks. At the same time, main users could apply those changes made by outside professionals. There's another backup file copy that main users could not apply changes made by outsiders.",other,Other
533088,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-01-05T10:00:59.542-06:00,3.0,1,0.2315,recommendations,"QuickBooks Desktop allows us to have a complete, multi-user process for purchases. We have a central item list, which is always current. Reconciliations take no time at all, as long as we keep up on our online banking transaction matching.",other,Other
489506,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-07T08:46:12.558-06:00,4.5,1,0.6285,recommendations,"Our company has had a high turnover rate, and training new employees to use QB Desktop Enterprise has been easy due to the accessibility and ease of using the program. The Home window is useful for new users to find tools and features, and multi-user platform and chat features make it simple to train people from remote locations. Quickbooks Desktop",other,Other
525181,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-05T08:20:49.946-06:00,4.0,0,0.3039,recommendations,"Inventory, sales, payroll, accounting, contacts,",payroll_hr,Payroll & HR
686549,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-04-26T10:13:04.611-05:00,5.0,1,0.1165,recommendations,When I use QuickBooks I use it to cut checks to accounts. I realized that QuickBooks is easy to use.,other,Other
770718,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-07-17T09:59:53.495-05:00,4.0,2,0.3185,recommendations,Very simple meaningful financial reporting Great Small,accounting_bookkeeping,Accounting & Bookkeeping
574752,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-22T10:30:32.837-06:00,3.5,1,0.3408,recommendations,"It really does save time during my day to have access to all the information needed to process orders , along with during a busy day, it just all around makes my job easier and less time consuming. Quickbooks -",other,Other
481087,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-11-30T17:54:26.304-06:00,5.0,1,0.1666,recommendations,Keeping all of our invoiced client invoiced in one place with the categorizing makes tax time so much easier. Quickbooks,other,Other
431452,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-10-20T13:40:13.891-05:00,4.0,1,0.4052,recommendations,I've used various version of Quickbooks Desktop throughout my accounting career - spanning over ten years. Each year gives new updates that are well-placed and usually well needed.,other,Other
339861,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-07-21T16:39:02.383-05:00,5.0,0,0.3664,recommendations,"Continuity across multiple businesses, has given the Office Manager for our construction firm the ability to train and update the staff our other businesses even though they are so vastly different! Great software that is easy to learn but still provides all the reporting and income tracking needed for large scale construction and inventory management for a laundry service and commission structures for the clothing store! Enterprise",payroll_hr,Payroll & HR
764985,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-07-13T11:40:21.298-05:00,5.0,2,0.2382,recommendations,Being able to save reports and reuse is very helpful,accounting_bookkeeping,Accounting & Bookkeeping
697815,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-05-10T11:03:41.905-05:00,4.0,15,0.1176,recommendations,calculating Payroll Liabilities,other,Other
442796,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-10-28T13:03:57.593-05:00,4.5,5,0.0682,recommendations,able to keep track of spending and profit helped with pay roll for employees Quick,other,Other
668089,QB-ENT-001,QuickBooks Enterprise,enterprise,g2,2018-04-09T19:46:44.559-05:00,4.0,0,0.18,recommendations,"It has made the accounting work so much easier, and now more people can check the records when there are complaints because the records are now digital. The Go-to Accounting",payroll_hr,Payroll & HR
769251,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-07-16T12:24:33.371-05:00,2.0,7,0.1106,recommendations,Ability to record activity of nonprofit.,noise,Noise / Filler
491372,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-12-08T03:35:55.432-06:00,5.0,2,0.1142,recommendations,"Phenomenal and easy to use reporting. For all sales and purchasing functions we were able to easily manipulate a wide range of data and use it for presentations, both internally and externally",accounting_bookkeeping,Accounting & Bookkeeping
541590,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-21T11:10:23.068-06:00,2.5,15,0.153,recommendations,We were filling out 1099's by hand previously and this software made it so much simpler. We could pull the vendors we need to send them too and it would print the forms.,other,Other
519773,QB-ENT-001,QuickBooks Enterprise,enterprise,g2,2017-12-28T09:22:40.672-06:00,3.5,1,0.2424,recommendations,"We were using it to track finances for small projects in my most recent use of the software. In previous positions, especially small companies, Quicken was used for pretty much all accounting needs.",other,Other
536029,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-05T10:22:50.612-06:00,5.0,5,0.1125,recommendations,All billing and invoicing are well kept and organized. Yearly taxes are effortless with the quarterly and year end reports generated from the program.,other,Other
660423,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-04-02T21:06:10.629-05:00,5.0,1,0.4316,recommendations,The ability to run various reports that streamline tasks Quickbooks Desktop,other,Other
458329,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-11-08T17:16:06.121-06:00,4.5,1,0.6103,recommendations,"QB enterprise is our major software within the company; Purchasing products, paying for the invoice, sending invoice, payroll. It is so convenient that we do not need any additional program.",other,Other
137514,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-09-09T12:11:05.457-05:00,4.0,2,1.0,recommendations,"We have found the reporting in QuickBooks Enterprise to be very beneficial. You can create nearly any report that comes to mind with ease. Whereas, other accounting software systems we have used in the past made it very difficult to run and format certain reports. Adding custom fields to the vendor and customer side also makes reporting a lot easier. QuickBooks Enterprise - Perfect for",accounting_bookkeeping,Accounting & Bookkeeping
665991,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-04-07T19:14:19.382-05:00,4.5,6,0.1535,recommendations,"I can do my inventory, build my products, and do my books with this program. I dont need a separate program for each.",inventory_orders,Inventory & Orders
665130,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-04-06T15:31:22.331-05:00,3.0,7,0.3182,recommendations,This product helps our business monitor finances effectively.,noise,Noise / Filler
516362,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-26T11:23:24.195-06:00,4.5,5,0.1795,recommendations,"Creating and staying within budgets, analyzing year over year spending/savings, paying bills, Benefits realized include more streamlined accounts payable and accounts receivable, better asset tracking.",other,Other
636320,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-03-03T08:47:00.393-06:00,5.0,5,0.1611,recommendations,Keeping track of how much each truck is using in repair costs.,other,Other
574495,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-22T05:41:09.385-06:00,4.0,1,0.4775,recommendations,"Our company uses Quickbooks for invoicing, managing projects, and keeping track of the hours our employees spend on each project.",other,Other
365022,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-08-12T17:11:58.715-05:00,4.5,1,0.1242,recommendations,"Quick books has allowed our company to keep all of our company's Customers & Vendors, Orders, Purchase orders, & invoices stored and easily access for our convenience. It saves on paper work. Not as much stress is put on employees with such a great program. Quick",other,Other
539532,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-04T09:02:12.807-06:00,5.0,5,0.2096,recommendations,Helping my clients generate reports to see where expenses have increased or decreased and become more fiscally responsible.,other,Other
496486,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-29T02:07:05.356-06:00,5.0,7,0.1052,recommendations,It helps with clients that have more industry specific needs and makes keeping records easier.,noise,Noise / Filler
351446,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-07-29T02:28:11.744-05:00,4.5,7,0.1727,recommendations,"It makes company accounting works easy to go for most people, It has everything that I need to send estimates, invoices and setup appointments. Its very clear to track when the money spend most and reports are very efficient.",noise,Noise / Filler
478056,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-11-28T17:25:45.384-06:00,5.0,5,0.2313,recommendations,I can create estimates and invoices; track projects and customer balances--and compare revenue and expenses year to year. It is easy for me to create year-end for my accountant at tax season--something I used to do manually for many years. Like Having My Own,other,Other
602097,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-31T12:58:19.944-06:00,5.0,0,0.2837,recommendations,I really like how simple it is to use and keep track of inventory and invoices up to date.,payroll_hr,Payroll & HR
690876,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-04-27T18:53:53.279-05:00,5.0,0,0.1818,recommendations,Really easy to track payments and desposits and I absolutely ove that.,payroll_hr,Payroll & HR
493015,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-12-08T15:22:24.839-06:00,3.0,7,0.254,recommendations,It allows us to review and reconcile activity at our shops and create financial statements,noise,Noise / Filler
427290,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-10-18T10:25:24.534-05:00,5.0,0,0.4518,recommendations,Cost based accounting for a variety of businesses in both the For Profit and Not for Profit arenas. Best Accounting,payroll_hr,Payroll & HR
522701,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-12-30T12:11:19.875-06:00,5.0,0,0.3062,recommendations,"This solves the problem of controlling cost and making balancing the books more efficient and useful to both new and current employees, Great Accounts",payroll_hr,Payroll & HR
586511,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-02-01T12:00:08.425-06:00,3.5,0,0.3472,recommendations,Able to easily pay bills/invoices and invoice our customers,payroll_hr,Payroll & HR
482366,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-01T10:50:47.116-06:00,4.0,0,1.0,recommendations,"I do all the accounts payable so I use this most to pay bills, track bills etc",payroll_hr,Payroll & HR
472632,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-11-21T11:20:26.386-06:00,4.5,1,0.5745,recommendations,It's helped us invoice and get paid faster! On top of that we can easily track hours and resources. Quickbooks is great for small and,other,Other
505064,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-18T19:38:56.453-06:00,4.0,0,0.5536,recommendations,"Areas include accounts payable and accounts receivable, payroll, inventory and invoices,",payroll_hr,Payroll & HR
545708,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-10T13:53:21.113-06:00,4.5,1,0.5141,recommendations,"QB-DE helped easily track AR and AP. With a few clicks in reporting we could easily locate past due amounts, print statements and email information.",other,Other
532967,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-04T16:37:03.942-06:00,5.0,1,0.6007,recommendations,We use QB to track our revenue and expenses for our athletic department. I am able to run the reports I need and dig into expenses.,other,Other
481423,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-01T09:17:40.614-06:00,4.5,15,0.0219,recommendations,Am able to process many employees at a time for payroll and all aspects of human resources. Good for larger,other,Other
565248,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-17T12:06:03.772-06:00,3.5,2,0.2339,recommendations,"The depth of reporting is great, however it's the streamlined use of AR and AP that helps. Better integration tools than",accounting_bookkeeping,Accounting & Bookkeeping
464190,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-11-14T09:31:46.591-06:00,3.5,11,0.487,recommendations,"Single most important benefit is to have everything in one place, and what it does, it does well. Biggest benefits are time and cost savings.",noise,Noise / Filler
498831,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-10T13:45:58.402-06:00,5.0,1,0.2028,recommendations,I am trying to get company transactions entered and corrected up to date for year-end. Having several people on it at once helps alot QuickBooks,other,Other
475654,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-11-26T13:22:45.994-06:00,4.0,0,0.5057,recommendations,Ease of use for untrained bookkeepers.,payroll_hr,Payroll & HR
552633,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-01-11T16:07:33.672-06:00,4.0,5,0.1698,recommendations,All my reports and year end taxes are ready in minutes. It saves so much valuable time,other,Other
570039,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-01-19T06:54:07.272-06:00,3.0,0,0.0315,recommendations,Accounting for several companies. Running reports.,payroll_hr,Payroll & HR
458041,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-11-08T10:31:16.327-06:00,3.5,1,0.2392,recommendations,Very easy to audit accounts and run financial reports. I can find entries posted in the wrong accounts very quickly Quickbooks,other,Other
457023,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-11-08T18:11:14.065-06:00,5.0,1,0.3744,recommendations,Customers at our firm that once did books by pen and paper that we have now put into QuickBooks has really improved the organization of their books and makes it easier to do monthly F/S and yearly tax returns. We also use it for payroll which is a great feature.,other,Other
442441,QB-ENT-001,QuickBooks Enterprise,enterprise,g2,2017-10-27T10:43:34.548-05:00,5.0,10,0.1604,recommendations,Benefits acquired from desktop enterprise is the ability to access it whenever I need to from my laptop.,other,Other
541738,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-09T05:06:13.410-06:00,2.5,1,0.2466,recommendations,Bookkeeping - it keeps all the information in on centralized location Quickbooks Desktop -,other,Other
537261,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2018-01-08T08:36:03.827-06:00,2.5,1,0.221,recommendations,Were not. Quickbooks does not really meet our needs. We're transitioning to Deltek costpoint,other,Other
595969,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-30T11:11:02.292-06:00,1.0,27,1.0,recommendations,Trying to provide Client with up to date real time,other,Other
566526,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-17T18:31:29.549-06:00,5.0,5,1.0,recommendations,Financial reports and fleeting proper expense reports created. I am very able to keep track of accumulated expenses throughout the year for tax our purposes.,other,Other
499512,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-14T14:15:04.383-06:00,3.0,0,1.0,recommendations,"Inventory, payroll, estimates, invoicing. Pricey Upgrade for",payroll_hr,Payroll & HR
492174,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-08T10:52:54.294-06:00,5.0,0,1.0,recommendations,"accounts payable, purchase order generation, financial reporting",payroll_hr,Payroll & HR
569898,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-19T06:08:49.516-06:00,4.5,0,0.3954,recommendations,"Our accounting processes and allowing us to fully track jobs as they progress with job materials, time and billing.",payroll_hr,Payroll & HR
499506,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-14T15:09:42.556-06:00,3.5,0,1.0,recommendations,"Basically running our business through Quickbooks - from sales, invoices, accounting, reporting, and payroll.",payroll_hr,Payroll & HR
523329,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-31T23:40:58.222-06:00,,1,0.7389,recommendations,Clients with large accounting needs are unable to use QBO.,other,Other
535512,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-05T17:25:28.855-06:00,5.0,0,0.0851,recommendations,Solving most general accounting and invoicing needs,payroll_hr,Payroll & HR
531222,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2018-01-03T14:17:35.139-06:00,2.5,14,0.2471,recommendations,No problems just day to day operations,noise,Noise / Filler
513177,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-12-24T09:16:08.026-06:00,2.5,7,1.0,recommendations,To keep track of spending and donations.,noise,Noise / Filler
230145,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-02-08T11:23:30.208-06:00,3.5,1,0.6007,recommendations,"We use QB specifically for accounting, month end close, financial reporting for the board, and financial recording of data (data repository) We export the data out of QB, and then we will process it via macros, transform it into custom reports for the C-suite and board directors.",other,Other
255068,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-03-25T21:15:33.346-05:00,5.0,0,0.5879,recommendations,"By using this program, I did not have to hire a book keeper to keep up with this information. I also can look t it whenever I need to and understand. I am able to organize the information the way that is best for me to understand an analyze as the business manager.",payroll_hr,Payroll & HR
222398,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-01-15T14:09:36.029-06:00,2.5,1,0.3281,recommendations,"Better control over finances, better reporting features to allow for accurate ROI capture. QuickBooks Enterprise - An Expensive Product for your",other,Other
222222,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-01-15T14:24:16.882-06:00,4.5,1,1.0,recommendations,"We needed a solution that would integrate with our custom software in order to ease our payroll and billing process. We've connected our custom software using the standard Quickbooks APIs through a 3rd party software to help speed up the process. While this 3rd party software wasn't needed, it has eliminated quite a few lines of code that would have needed to be added. Quickbooks has maintained compatibility with their older APIs throughout the time that we've had Quickbooks, which is very good. The Standard in",other,Other
182730,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2016-11-01T07:08:14.388-05:00,5.0,14,0.0946,recommendations,I have called several times with technical problems and they technicians have been able to quickly trouble shoot my issue. In addition they have always been very professional and friendly.,noise,Noise / Filler
249172,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-03-22T19:15:35.655-05:00,4.0,13,0.0566,recommendations,"The ability to see the insights of a company, trends, overview. Things you would have had to put together from many pieces of information in the past.",other,Other
228385,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-01-22T18:09:04.635-06:00,2.5,0,0.2197,recommendations,Basic accounting and bookkeeping. I never used it for inventory control although it touts that it can. Good for,payroll_hr,Payroll & HR
207852,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-12-27T10:24:42.019-06:00,5.0,1,0.3126,recommendations,Quickbooks is an easy accounting system to learn with many reporting functions and capabilities. Quickbooks -,other,Other
228413,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-01-31T16:29:02.647-06:00,5.0,1,0.3063,recommendations,"Has given us improved cost accounting for our construction jobs. Previously, we relied just on Excel to determine if each job was profitable but now we do so with QB.",other,Other
181227,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2016-11-01T06:31:11.685-05:00,4.5,20,0.0276,recommendations,"The problems I'm solving is the overlapping of jobs done by several people are all done in the same platform so you know what has been entered, printed, invoiced, and eliminate duplication of work.",automation_workflow,Automation & Workflow
219452,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-01-12T10:10:47.917-06:00,3.5,0,0.2463,recommendations,Book-keeping Accounts Payable Accounts Receivable Basics of Business Analysis Reporting and Analysis of finances and Customers Prediction of sales Payroll,payroll_hr,Payroll & HR
267614,QB-ENT-001,QuickBooks Enterprise,mid-market,g2,2017-04-20T08:37:28.449-05:00,4.0,21,0.0967,recommendations,Procurement issues and tracking cost.,other,Other
214019,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2016-12-24T21:01:20.453-06:00,3.0,7,0.2375,recommendations,"It helps us track inventory, invoicing and purchases.",noise,Noise / Filler
235695,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-01-31T16:25:37.507-06:00,4.5,2,1.0,recommendations,"All financial information is located in one place, making it easy to generate reports and provide information at the click of a button when needed.",accounting_bookkeeping,Accounting & Bookkeeping
218258,QB-ENT-001,QuickBooks Enterprise,small-business,g2,2017-01-15T06:32:06.906-06:00,3.5,0,0.4327,recommendations,"We can quick enter invoices, purchase orders, print statements.",payroll_hr,Payroll & HR
